description,latitude,created,longitude,__CLASS__,adref,salary_min,redirect_url,id,salary_is_predicted,title,salary_max,company.__CLASS__,company.display_name,location.area,location.__CLASS__,location.display_name,category.tag,category.__CLASS__,category.label,contract_time,contract_type
"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",40.336565,2026-08-09T09:21:54Z,-75.659945,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWHNGdUhmcVQ4Ukc5a3MyM2pubG5zQSIsImkiOiI1ODM0NjkzOTQ2In0.9EG5sxD8mQInX65kosEZ3EYlXIY6wswfy2CX-rwRQDs,0.0,https://www.adzuna.com/land/ad/5834693946?se=XsFuHfqT8RG9ks23jnlnsA&utm_medium=api&utm_source=abfa41a4&v=6D3DC4D2860FF8C2392C17C55328F5CB376A0462,5834693946,0,Dedicated CDL-A Company Driver - 1-5mo EXP Required - Dry Van - $70k per year - U.S. Xpress - Dedicated,70000.0,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,"['US', 'Pennsylvania', 'Berks County', 'Gabelsville']",Adzuna::API::Response::Location,"Gabelsville, Berks County",healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,full_time,
"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",40.336565,2026-08-09T09:21:54Z,-75.659945,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzNDY5Mzg3MSIsInMiOiJYc0Z1SGZxVDhSRzlrczIzam5sbnNBIn0.ymeWal0GcX0p-VS5WzPoCCxxhS3SViC-63fw8h7DLj8,0.0,https://www.adzuna.com/land/ad/5834693871?se=XsFuHfqT8RG9ks23jnlnsA&utm_medium=api&utm_source=abfa41a4&v=9B6573DE6CAB5BA5071E8275116869D55E127886,5834693871,0,Truck Driver Company - 1-5mo EXP Required - Dedicated - Dry Van - $70k per year - U.S. Xpress - Dedicated,70000.0,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,"['US', 'Pennsylvania', 'Berks County', 'Gabelsville']",Adzuna::API::Response::Location,"Gabelsville, Berks County",healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,full_time,
"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",40.230112,2026-08-09T09:21:54Z,-76.107864,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzNDY5Mzg5MSIsInMiOiJYc0Z1SGZxVDhSRzlrczIzam5sbnNBIn0.crrinPmxSVDkqcYOGFMP5muYFYxVMQmueNFz6K6cTi8,0.0,https://www.adzuna.com/land/ad/5834693891?se=XsFuHfqT8RG9ks23jnlnsA&utm_medium=api&utm_source=abfa41a4&v=57026EDBE9F7051F1C03420210F121E7D54C3AC9,5834693891,0,Truck Driver Company - 1-5mo EXP Required - Dedicated - Dry Van - $70k per year - U.S. Xpress - Dedicated,70000.0,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,"['US', 'Pennsylvania', 'Lancaster County', 'Reamstown']",Adzuna::API::Response::Location,"Reamstown, Lancaster County",healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,full_time,
"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",39.02874,2026-08-09T09:21:54Z,-77.24094,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzNDY5MzkyMyIsInMiOiJYc0Z1SGZxVDhSRzlrczIzam5sbnNBIn0.yx5eadKDAAkK58OJHjjTRr4KEPmHTPzUVL6C1ygXQqQ,0.0,https://www.adzuna.com/land/ad/5834693923?se=XsFuHfqT8RG9ks23jnlnsA&utm_medium=api&utm_source=abfa41a4&v=C090C967606F88C130529D14DF6C03BD1F7239D4,5834693923,0,Class A CDL Company Driver - 1-5mo EXP Required - Dedicated - Dry Van - $70k per year - U.S. Xpress - Dedicated,70000.0,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,"['US', 'Maryland', 'Montgomery County', 'Potomac']",Adzuna::API::Response::Location,"Potomac, Montgomery County",healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,full_time,
"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",39.02874,2026-08-09T09:21:54Z,-77.24094,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzNDY5MzkyNCIsInMiOiJYc0Z1SGZxVDhSRzlrczIzam5sbnNBIn0.f8NpDKeJVZLWo6XbnZngQyJj_S8ewL6clIdSsDMYxFo,0.0,https://www.adzuna.com/land/ad/5834693924?se=XsFuHfqT8RG9ks23jnlnsA&utm_medium=api&utm_source=abfa41a4&v=20C0FE9974859BAED3E669D1F93F16C6A44BFAE4,5834693924,0,Truck Driver Company - 1-5mo EXP Required - Dedicated - Dry Van - $70k per year - U.S. Xpress - Dedicated,70000.0,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,"['US', 'Maryland', 'Montgomery County', 'Potomac']",Adzuna::API::Response::Location,"Potomac, Montgomery County",healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,full_time,
"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",39.364711,2026-08-09T09:21:54Z,-78.025839,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiWHNGdUhmcVQ4Ukc5a3MyM2pubG5zQSIsImkiOiI1ODM0NjkzOTcxIn0.mrlsCkNtkPkEjnvntGmQYXGU4Gp7jmpATgHuUiwF3ks,0.0,https://www.adzuna.com/land/ad/5834693971?se=XsFuHfqT8RG9ks23jnlnsA&utm_medium=api&utm_source=abfa41a4&v=0871EC91DD434B6E0F88D79880FA2EFBE4BE6BA7,5834693971,0,Class A CDL Company Driver - 1-5mo EXP Required - Dedicated - Dry Van - $70k per year - U.S. Xpress - Dedicated,70000.0,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,"['US', 'West Virginia', 'Berkeley County', 'Inwood']",Adzuna::API::Response::Location,"Inwood, Berkeley County",healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,full_time,
"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",40.02906,2026-08-09T09:21:54Z,-75.72306,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiemw1LUh2cVQ4UkdXUG9KcVFYRlBudyIsImkiOiI1ODM0NjkzODU2In0.u8j-jQRJEim25hu90nBjjIrF5lGCfyx7d5XZhsywJc8,0.0,https://www.adzuna.com/land/ad/5834693856?se=zl5-HvqT8RGWPoJqQXFPnw&utm_medium=api&utm_source=abfa41a4&v=8368FC33620DB68465E8B0507C6112546D4AE238,5834693856,0,CDL-A Company Driver - 1-5mo EXP Required - Dedicated - Dry Van - $70k per year - U.S. Xpress - Dedicated,70000.0,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,"['US', 'Pennsylvania', 'Chester County', 'Downingtown']",Adzuna::API::Response::Location,"Downingtown, Chester County",healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,full_time,
"Job Summary and Responsibilities As our Phlebotomist at CHI Williston Health, you will competently collect blood and other patient specimens for diagnostic testing, ensuring comfort and safety. Every day you will identify patients, explain procedures, proficiently perform venipunctures, and accurately label/prepare specimens for laboratory analysis, adhering to safety protocols. To be successful, you will demonstrate exceptional technical proficiency, meticulous attention to detail, and excelle…",48.28908,2026-08-09T09:21:54Z,-103.67148,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiemw1LUh2cVQ4UkdXUG9KcVFYRlBudyIsImkiOiI1ODM0NjkzOTgzIn0.9Y-GU4yNx0TnT_BaanxfaP8X3he_ulv5JcH2eMInUnI,70168.53,https://www.adzuna.com/details/5834693983?utm_medium=api&utm_source=abfa41a4,5834693983,1,Phlebotomist,70168.53,Adzuna::API::Response::Company,Catholic Health Initiatives,"['US', 'North Dakota', 'Williams County', 'Marmon']",Adzuna::API::Response::Location,"Marmon, Williams County",healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,,
"Perm Staff Jobs is seeking a Registered Nurse (RN) Med Surg for a nursing job in Richardson, Texas. Job Description & Requirements Specialty: Med Surg Discipline: RN Duration: Ongoing Employment Type: Staff RN Med Surg Urology Stroke response times nearly half of the national average. Cutting-edge SPOT Technology that detects sepsis earlier than the human eye. An Enhanced Surgical Recovery program that reduces opioid prescriptions and post-surgical readmissions. As a national learning health sy…",32.962767,2026-08-09T09:21:54Z,-96.74487,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiemw1LUh2cVQ4UkdXUG9KcVFYRlBudyIsImkiOiI1ODM0NjkzODg1In0.1Pxg8m8g_FdM5plPZEmrvNEP3ugz4z2LPQiDEn_EEo8,68956.46,https://www.adzuna.com/details/5834693885?utm_medium=api&utm_source=abfa41a4,5834693885,1,Registered Nurse (RN) - Med Surg - $49 per hour,68956.46,Adzuna::API::Response::Company,Perm Staff Jobs,"['US', 'Texas', 'Dallas', 'Richardson']",Adzuna::API::Response::Location,"Richardson, Dallas",healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,,permanent
"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",38.70903,2026-08-09T09:21:54Z,-77.812053,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiemw1LUh2cVQ4UkdXUG9KcVFYRlBudyIsImkiOiI1ODM0NjkzOTg1In0.qzj2jf5BC4ZQL6DiC4Hww9w1eIvS0eYClMFNXqZh-ig,0.0,https://www.adzuna.com/land/ad/5834693985?se=zl5-HvqT8RGWPoJqQXFPnw&utm_medium=api&utm_source=abfa41a4&v=92DBB9E6001A71F8A0B3A0A59F7D0C08CFF22F63,5834693985,0,CDL-A Company Driver - 1-5mo EXP Required - Dedicated - Dry Van - $70k per year - U.S. Xpress - Dedicated,70000.0,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,"['US', 'Virginia', 'Fauquier County', 'Warrenton']",Adzuna::API::Response::Location,"Warrenton, Fauquier County",healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,full_time,
"PRIDE Health is seeking a travel nurse RN Med Surg for a travel nursing job in Wilmington, North Carolina. Job Description & Requirements Specialty: Med Surg Discipline: RN Start Date: 08/31/2026 Duration: 13 weeks 48 hours per week Shift: 12 hours, nights Employment Type: Travel Looking for a great Travel Med Surg Nursing Job in Wilmington, North Carolina? PRIDE Health posted this Travel Nursing Job that offers 48 hours a week for 13 weeks in Wilmington, North Carolina. Vivian Health provides …",34.144634,2026-08-09T09:21:54Z,-77.912569,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzNDY5Mzk2NiIsInMiOiJ6bDUtSHZxVDhSR1dQb0pxUVhGUG53In0.cj73uyrS_FC7r-C20sjHAESF9cQu-4ogX8liBK20oTg,0.0,https://www.adzuna.com/details/5834693966?utm_medium=api&utm_source=abfa41a4,5834693966,0,"Travel Medical Surgical RN - $2,646 per week",137592.0,Adzuna::API::Response::Company,PRIDE Health,"['US', 'North Carolina', 'New Hanover County', 'Wilmington']",Adzuna::API::Response::Location,"Wilmington, New Hanover County",healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,,
"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",39.142292,2026-08-09T09:21:54Z,-77.715454,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzNDY5Mzk1NyIsInMiOiJ6bDUtSHZxVDhSR1dQb0pxUVhGUG53In0.T7yrSnWClY1DpMG52hcHcln8Kq_Y3RDHLm0asYxcMUc,0.0,https://www.adzuna.com/land/ad/5834693957?se=zl5-HvqT8RGWPoJqQXFPnw&utm_medium=api&utm_source=abfa41a4&v=E64CAD03AC82B89F6616BCE4911F2960CE82CE20,5834693957,0,Class A CDL Company Driver - 1-5mo EXP Required - Dedicated - Dry Van - $70k per year - U.S. Xpress - Dedicated,70000.0,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,"['US', 'Virginia', 'Loudoun County', 'Purcellville']",Adzuna::API::Response::Location,"Purcellville, Loudoun County",healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,full_time,
"Wayward Medical is seeking a travel nurse RN ED - Emergency Department for a travel nursing job in Tillamook, Oregon. Job Description & Requirements Specialty: ED - Emergency Department Discipline: RN Start Date: 08/24/2026 Duration: 13 weeks 36 hours per week Shift: 12 hours, nights Employment Type: Travel There are a lot of travel nursing agencies. Most of them can submit you to a job. The difference is what happens after you click apply. At Wayward Medical Staffing, you get one point of cont…",45.46638,2026-08-09T09:21:54Z,-123.71694,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiemw1LUh2cVQ4UkdXUG9KcVFYRlBudyIsImkiOiI1ODM0NjkzOTE3In0.2CCsePk7KxmLXgHtg9QUhq-4szbDrvmGlwPIvjQMtNE,0.0,https://www.adzuna.com/details/5834693917?utm_medium=api&utm_source=abfa41a4,5834693917,0,"Travel ED RN - $2,063 per week",107276.0,Adzuna::API::Response::Company,Wayward Medical,"['US', 'Oregon', 'Tillamook County', 'Lees Camp']",Adzuna::API::Response::Location,"Lees Camp, Tillamook County",healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,,
"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",39.089337,2026-08-09T09:21:54Z,-78.203701,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiemw1LUh2cVQ4UkdXUG9KcVFYRlBudyIsImkiOiI1ODM0NjkzOTQ0In0.tu0tiPBBvSMWDTHE4rwN8efxDZiSpsazWhWWllBWfHE,0.0,https://www.adzuna.com/land/ad/5834693944?se=zl5-HvqT8RGWPoJqQXFPnw&utm_medium=api&utm_source=abfa41a4&v=1CACEEB5992A6828641DBD7BBE28A9C63B1873A8,5834693944,0,Truck Driver Company - 1-5mo EXP Required - Dedicated - Dry Van - $70k per year - U.S. Xpress - Dedicated,70000.0,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,"['US', 'Virginia', 'Frederick County', 'Stephens City']",Adzuna::API::Response::Location,"Stephens City, Frederick County",healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,full_time,
"CDL-A DEDICATED COMPANY TRUCK DRIVERS OPPORTUNITIES. DEDICATED DRIVERS: Great Home Time & Pay Earn up to $70,000 or more annually Bonuses may be available Call and ask for details of routes available in your area. Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hospital Indemnity, …",40.230112,2026-08-09T09:21:54Z,-76.107864,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiemw1LUh2cVQ4UkdXUG9KcVFYRlBudyIsImkiOiI1ODM0NjkzOTEwIn0.mSpCid7PqHbBDs7Dxq8TlxLu06xz8UOh8-PVMWRN_rE,0.0,https://www.adzuna.com/land/ad/5834693910?se=zl5-HvqT8RGWPoJqQXFPnw&utm_medium=api&utm_source=abfa41a4&v=9C9386D7D51A47F9595E25EBC47AA1D476F2D278,5834693910,0,Class A CDL Company Driver - 1-5mo EXP Required - Dedicated - Dry Van - $70k per year - U.S. Xpress - Dedicated,70000.0,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,"['US', 'Pennsylvania', 'Lancaster County', 'Reamstown']",Adzuna::API::Response::Location,"Reamstown, Lancaster County",healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,full_time,
"Licensed Practical Nurse - Trenton , N J (\SM0019) Schedule based on your preferred hours and days! No Client Interview Needed. Start right after credentialing! Get immediate login access to the platform with all open shifts! Location: Trenton, NJ Employment Type: Per-Diem (this is a 1099 position) Hourly Rate: $34.26 per hour About Greenlife Healthcare Staffing: Greenlife Healthcare Staffing is a leading nationwide recruitment agency dedicated to connecting healthcare professionals with top-ti…",39.035878,2026-08-09T09:21:54Z,-76.672639,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTgzNDY5Mzk2MSIsInMiOiJ6bDUtSHZxVDhSR1dQb0pxUVhGUG53In0.CQY8NH22Ghd3zP6TNMQFf0jgtqB8PVsJl4GQpK2EUGk,73426.38,https://www.adzuna.com/details/5834693961?utm_medium=api&utm_source=abfa41a4,5834693961,1,Licensed Practical Nurse,73426.38,Adzuna::API::Response::Company,GreenLife Healthcare Staffing,"['US', 'Maryland']",Adzuna::API::Response::Location,"Maryland, US",healthcare-nursing-jobs,Adzuna::API::Response::Category,Healthcare & Nursing Jobs,,
"CDL-A Dedicated Truck Driver: Avg $1,300 - $1,600/wk & $2,000 Bonus. Average $1,300 - $1,600 per week $2,000 Sign On Bonus Home Weekly 100% Touch Freight Offers Unload, Stop & Backhaul Pay Paid Vacation Benefits: Health, Dental & Vision Insurance with prescription benefits for employees and dependents Paid vacation after 1 year 401(k) Match Basic and Supplemental Life Insurance and Accidental Death and Dismemberment Insurance Short-Term and Long-Term Disability Insurance Accident Insurance Hosp…",39.03408,2026-08-09T09:21:54Z,-77.4885,Adzuna::API::Response::Job,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiemw1LUh2cVQ4UkdXUG9KcVFYRlBudyIsImkiOiI1ODM0NjkzOTAxIn0.oP7AlOARD08OghgFLXPdtTeu0PtKAwYecL8ISunf2pQ,67600.0,https://www.adzuna.com/land/ad/5834693901?se=zl5-HvqT8RGWPoJqQXFPnw&utm_medium=api&utm_source=abfa41a4&v=7A0F2980D18988B8211DCD975476B603258C090B,5834693901,0,Truck Driver Company - 1-5mo EXP Required - Dedicated - Dry Van - $1.3k - $1.6k per week - U.S. Xpress - Dedicated,83200.0,Adzuna::API::Response::Company,U.S. Xpress - Dedicated,"['US', 'Virginia', 'Loudoun County', 'Ashburn']",Adzuna::API::Response::Location,"Ashburn, Loudoun County",logistics-warehouse-jobs,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,full_time,
