description,created,__CLASS__,id,salary_is_predicted,title,latitude,salary_max,adref,redirect_url,salary_min,longitude,location.area,location.display_name,location.__CLASS__,company.display_name,company.__CLASS__,category.tag,category.__CLASS__,category.label,contract_time,contract_type
"Role Overview We are looking for a reliable and technically skilled Desktop Support Engineer to provide on-demand, on-site IT support for enterprise clients. This role involves responding to service requests when required and providing hands-on technical assistance for desktop systems, laptops, network connectivity, and peripheral devices at the client location. This is a contract-based, on-demand position, meaning work assignments will be provided as needed. Availability and responsiveness are…",2026-09-08T11:57:18Z,Adzuna::API::Response::Job,5875729829,1,Desktop Support Engineer,35.145767,56152.01,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3NTcyOTgyOSIsInMiOiJCRHQ3RnFtcjhSR05DZXJFZkVnQThnIn0.EksFFN9J8dEjkzm68IgqaYxqWBMTywsqSOpaeMSIgQw,https://www.adzuna.com/land/ad/5875729829?se=BDt7Fqmr8RGNCerEfEgA8g&utm_medium=api&utm_source=abfa41a4&v=CDF791C86B7E55F8D15528B872EF0F0CE189BBCB,56152.01,-118.010292,"['US', 'California', 'Kern County', 'California City']","California City, Kern County",Adzuna::API::Response::Location,Texnere Americas Inc,Adzuna::API::Response::Company,it-jobs,Adzuna::API::Response::Category,IT Jobs,,
"Job Title: Manufacturing / Industrial Engineer Location: Edgewater, FL Number positions: 2 Job Description & Skill Requirement: Responsibilities: Lead Manufacturing Engineering initiatives to improve productivity, labor efficiency, and manufacturing performance. Conduct detailed time studies, work measurement, and labor analysis to establish standard work and optimize cycle times. Perform line balancing, workload distribution, and manpower planning to support takt time and production goals. Ide…",2026-09-08T11:57:18Z,Adzuna::API::Response::Job,5875729852,1,Manufacturing / Industrial Engineer,28.974362,96932.45,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQkR0N0ZxbXI4UkdOQ2VyRWZFZ0E4ZyIsImkiOiI1ODc1NzI5ODUyIn0.-YwF44jrVqtYL-qtLS0p2SGyBo7sXNUEyx6lH5ipJpU,https://www.adzuna.com/land/ad/5875729852?se=BDt7Fqmr8RGNCerEfEgA8g&utm_medium=api&utm_source=abfa41a4&v=0466BE1FC66DEBD3145C861ADE0822C8BFFDC794,96932.45,-80.910054,"['US', 'Florida', 'Volusia County', 'Edgewater']","Edgewater, Volusia County",Adzuna::API::Response::Location,TalentOS AI LLC,Adzuna::API::Response::Company,engineering-jobs,Adzuna::API::Response::Category,Engineering Jobs,,
"Senior SAP PP/QM Technical Specialist Location : Raritan, New Jersey Work Setting: Onsite Experience : 8 12 years of SAP experience / 11 years overall Position Type : Associate Job Summary We are seeking a Senior SAP Technical Specialist with strong functional expertise in SAP Production Planning (PP), Quality Management (QM), and Plant Maintenance (PM). The role will lead Tier-2/3 SAP functional support for MAKE business processes, own production incident and change resolution, ensure knowledg…",2026-09-08T11:57:18Z,Adzuna::API::Response::Job,5875729899,1,SAP PP/QM,40.571872,115626.02,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQkR0N0ZxbXI4UkdOQ2VyRWZFZ0E4ZyIsImkiOiI1ODc1NzI5ODk5In0.zu8HvEc2j7nOKFjBW3Vt26lLjAc1ZWe2PubeWiXlw40,https://www.adzuna.com/land/ad/5875729899?se=BDt7Fqmr8RGNCerEfEgA8g&utm_medium=api&utm_source=abfa41a4&v=3CC0930961736D1A2FE46190DDE82FA5C7CF13CC,115626.02,-74.638961,"['US', 'New Jersey', 'Somerset County', 'Raritan']","Raritan, Somerset County",Adzuna::API::Response::Location,Aroha Technologies,Adzuna::API::Response::Company,it-jobs,Adzuna::API::Response::Category,IT Jobs,,
The Embedded Finance Team is seeking an Automation Engineer with a passion for designing and building automation solutions that drive efficiency and scale in a Fintech environment. This role will have an automation design and build focus as it relates to developing automation flows and orchestrating processes across the platform. The right candidate will pair strong technical engineering skills with an understanding of how automation delivers business value. This is a fast-paced environment wor…,2026-09-08T11:57:18Z,Adzuna::API::Response::Job,5875729834,1,Autmation Engineer Embedded Finance,30.3073,117020.57,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3NTcyOTgzNCIsInMiOiJCRHQ3RnFtcjhSR05DZXJFZkVnQThnIn0.KLfA2MVbWNnYZOWjoI0sj_DC2VJRBfHnfVNyVKkNQq0,https://www.adzuna.com/land/ad/5875729834?se=BDt7Fqmr8RGNCerEfEgA8g&utm_medium=api&utm_source=abfa41a4&v=540C205689DFD53469358359826D722789E0BB06,117020.57,-81.6331,"['US', 'Florida', 'Duval County', 'Jacksonville']","Jacksonville, Duval County",Adzuna::API::Response::Location,Ekcel Technologies Inc,Adzuna::API::Response::Company,it-jobs,Adzuna::API::Response::Category,IT Jobs,,
"Role Name : Apttus / Conga CPQ Developer Duration: Long Term Location: San Francisco, CA (Hybrid) Visa : USC Rate: $50- 60/hr on W2 Experience : 8 Job Description We are seeking an experienced Apttus / Conga CPQ Developer with strong hands-on experience in Salesforce and ApttConga CPQ development and implementation. The ideal candidate should have extensive experience designing, developing, configuring, and maintaining CPQ solutions on the Salesforce platform. Key Responsibilities Design, devel…",2026-09-08T11:57:18Z,Adzuna::API::Response::Job,5875729896,1,Apttus / Conga CPQ Developer,37.775,220200.08,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQkR0N0ZxbXI4UkdOQ2VyRWZFZ0E4ZyIsImkiOiI1ODc1NzI5ODk2In0.lHjAyen7fOI4G5UorycRBxyvHNslwpzFwlKpJQDGlZw,https://www.adzuna.com/land/ad/5875729896?se=BDt7Fqmr8RGNCerEfEgA8g&utm_medium=api&utm_source=abfa41a4&v=CA46DD7A340862A5A75B32A4A2EE6F0DDBCC33AB,220200.08,-122.4183,"['US', 'California', 'San Francisco', 'Hayes Valley']","Hayes Valley, San Francisco",Adzuna::API::Response::Location,"VST Consulting, Inc",Adzuna::API::Response::Company,it-jobs,Adzuna::API::Response::Category,IT Jobs,,
"Role: Workato Support Role Descriptions: understanding with tools like Workato Azure Service Bus Zapier Mulesoft Snaplogic jitterbit etc. Essential Skills: Workato, Salesforce MUST HAVE- Workato certifications Workato certifications, Rest APIs, JSON, XML, HTTP Methods, Webhooks, Application authentications methods, MS SQL Server, MySQL 5-6 Technical exp with at least 3 years of Workato exp",2026-09-08T11:57:18Z,Adzuna::API::Response::Job,5875729874,1,Workato Support Specialist Remote Location,,90996.05,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3NTcyOTg3NCIsInMiOiJCRHQ3RnFtcjhSR05DZXJFZkVnQThnIn0.WLY2eGTHMB-xnZcxf453b1t_q20MCZwkx4WtBl6vzWY,https://www.adzuna.com/land/ad/5875729874?se=BDt7Fqmr8RGNCerEfEgA8g&utm_medium=api&utm_source=abfa41a4&v=488AB5202BD5F10F4BDD4FC5E216B48384DE5C58,90996.05,,['US'],US,Adzuna::API::Response::Location,Sierra Business Solution LLC,Adzuna::API::Response::Company,it-jobs,Adzuna::API::Response::Category,IT Jobs,,
"Position: Senior Java Developer Location: O'Fallon, MO (Onsite) Duration: 12 Months Contract TN & -EAD Locals highly Preferred or nearby states only who can go for F2F if client asks. Please submit along with availability for next 3 days multiple slots after 3 PM EST Required Technical Skills 9 years Development and debugging of J2EE RESTful Web Services and Web Applications Strong database experience (Oracle, SQL scripting) Spring Framework, including Spring Boot Maven for build and dependency…",2026-09-08T11:57:18Z,Adzuna::API::Response::Job,5875729856,1,Senior Java Developer,38.809516,111476.13,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3NTcyOTg1NiIsInMiOiJCRHQ3RnFtcjhSR05DZXJFZkVnQThnIn0.nZ8MOOZlN1uX1b1sGLgrGIdVo3PE1WawFHUEqmH8mwY,https://www.adzuna.com/land/ad/5875729856?se=BDt7Fqmr8RGNCerEfEgA8g&utm_medium=api&utm_source=abfa41a4&v=5FDB97E1B3B5AB6632320B70563E6B418800148C,111476.13,-90.71625,"['US', 'Missouri', 'Saint Louis County', 'Saint Louis', ""O'Fallon""]","O'Fallon, Saint Louis",Adzuna::API::Response::Location,THE TILTED CIRCLE LLC,Adzuna::API::Response::Company,it-jobs,Adzuna::API::Response::Category,IT Jobs,,
"Mid-Level Software Engineer C/C++ or C# Software Engineer Direct-Hire Location: Merrifield, VA – 4 days on-site/ 1 day remote Annual Salary Range: $95,000 to $105,000 plus benefits Federal End Customer: ship, eligibility for a Public Trust clearance required Overview We are seeking a talented and motivated Mid-Level Software Engineer to join our client’s growing development team. The ideal candidate will have a strong foundation in software engineering principles, hands-on development experienc…",2026-09-08T11:57:18Z,Adzuna::API::Response::Job,5875729826,1,Mid Level Software Engineer C#,38.83929,129651.94,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQkR0N0ZxbXI4UkdOQ2VyRWZFZ0E4ZyIsImkiOiI1ODc1NzI5ODI2In0.HCK2VNb3H1vbF1Bo_3BVy3s7etDvccoppy_wMLYc7c8,https://www.adzuna.com/land/ad/5875729826?se=BDt7Fqmr8RGNCerEfEgA8g&utm_medium=api&utm_source=abfa41a4&v=6671EBC9833B709CE3ECC07F73995E0C112639D2,129651.94,-77.33762,"['US', 'Virginia', 'Fairfax County', 'Fairfax']","Fairfax, Fairfax County",Adzuna::API::Response::Location,System One,Adzuna::API::Response::Company,it-jobs,Adzuna::API::Response::Category,IT Jobs,,
"Role :Senior Product Owner for our Digital Estate (focused on Fraud and Merchant Disputes) Location : Whippany NJ/Wilmington, DE(Hybrid) Contract JD a. 8 years of relevant experience b. Product Owner Experience c. Some domain experience (Credit cards, contact center) d. Web/App Experience e. Fraud process experience (i.e. Merchant Disputes, Fraud Cases) Key Responsibilities Product Vision & Strategy • Define the roadmap for dispute management, case routing, and fraud detection tools. • Research…",2026-09-08T11:57:18Z,Adzuna::API::Response::Job,5875729827,1,Senior Product Owner,40.059167,108782.84,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQkR0N0ZxbXI4UkdOQ2VyRWZFZ0E4ZyIsImkiOiI1ODc1NzI5ODI3In0.wg6qtJsyku2uEeVoiDDxCez0ad6LdF_cvsYaV8VQZJ4,https://www.adzuna.com/land/ad/5875729827?se=BDt7Fqmr8RGNCerEfEgA8g&utm_medium=api&utm_source=abfa41a4&v=AADA10CB0A736C29F1BC6F19C281327A92EA6777,108782.84,-74.5775,"['US', 'New Jersey', 'Burlington County', 'North Hanover']","North Hanover, Burlington County",Adzuna::API::Response::Location,"VDart, Inc.",Adzuna::API::Response::Company,it-jobs,Adzuna::API::Response::Category,IT Jobs,,
"Project Manager (Salesforce PM) Duration: 6 Months Location: Mentor, OH Contract on W2 Strong preference for candidates local to Mentor and available to work onsite- Remote candidates will be considered Required Experience Proven Project Management experience delivering large-scale IT system implementations Experience with enterprise platforms such as Oracle, SAP, and preferably Salesforce Strong Salesforce experience , specifically: Sales Cloud Quoting Opportunity Management Revenue Cloud Expe…",2026-09-08T11:57:18Z,Adzuna::API::Response::Job,5875729855,1,Project Manager (Salesforce PM) || W2 contract || USC,41.68392,144215.31,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3NTcyOTg1NSIsInMiOiJCRHQ3RnFtcjhSR05DZXJFZkVnQThnIn0.Ldtlv7kzeRx40ZXABy8QK8bciNihr0xgvf3QSFs4W7Q,https://www.adzuna.com/land/ad/5875729855?se=BDt7Fqmr8RGNCerEfEgA8g&utm_medium=api&utm_source=abfa41a4&v=522AD5A2326289552800D93172EAA5EDC8F8664F,144215.31,-81.32916,"['US', 'Ohio', 'Lake County', 'Mentor']","Mentor, Lake County",Adzuna::API::Response::Location,Stellent IT LLC,Adzuna::API::Response::Company,it-jobs,Adzuna::API::Response::Category,IT Jobs,,
"Our client, a large healthcare organization, is seeking an experienced Platform Architect to help shape the future of its enterprise technology environment. This individual will play a key role in defining platform strategy, modernizing infrastructure, and designing secure, scalable solutions across a complex enterprise environment. The ideal candidate brings a strong foundation in traditional infrastructure and networking while also having modern architecture experience across Infrastructure a…",2026-09-08T11:57:18Z,Adzuna::API::Response::Job,5875729836,1,Platform Architect,42.033,174883.38,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3NTcyOTgzNiIsInMiOiJCRHQ3RnFtcjhSR05DZXJFZkVnQThnIn0.xZFuIr3X8_1TSigZ1Qhuz7hT64eKZcUo99oXslQ7_y4,https://www.adzuna.com/land/ad/5875729836?se=BDt7Fqmr8RGNCerEfEgA8g&utm_medium=api&utm_source=abfa41a4&v=6F4F5FFD705B226B7FE410AE272C86D1E60543A7,174883.38,-88.083364,"['US', 'Illinois', 'Cook County', 'Schaumburg']","Schaumburg, Cook County",Adzuna::API::Response::Location,"MMD Services, Inc",Adzuna::API::Response::Company,it-jobs,Adzuna::API::Response::Category,IT Jobs,,
"Job title: Technical Documentation Specialist (Engineering-Process Technologies) Work Location: 100% Remote Work time: Need to work in Central Standard Time (CST) Pay rate: $34/hr on W2 Job type: 4 Months Contract Standard Hours Per Week: 40.00 Must Have Skills: 1: SAP 2. EXCEL 3. Communication 4. Project management 5.Continious improvement SAP transaction knowledge, BOM interpretation and development, PM background Organizing an archiving system. Labeling, sorting, and categorizing documents f…",2026-09-08T11:57:18Z,Adzuna::API::Response::Job,5875729906,1,Remote - Technical Documentation Specialist,,82978.59,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQkR0N0ZxbXI4UkdOQ2VyRWZFZ0E4ZyIsImkiOiI1ODc1NzI5OTA2In0.2aT68e_w9WCyUN5WegHZwMsBqOE2DJqy5xPeWt-CK_Y,https://www.adzuna.com/land/ad/5875729906?se=BDt7Fqmr8RGNCerEfEgA8g&utm_medium=api&utm_source=abfa41a4&v=F261DDE3D0208EDA8C81622923D28F2177B15570,82978.59,,['US'],US,Adzuna::API::Response::Location,"CTC USA, LLC",Adzuna::API::Response::Company,admin-jobs,Adzuna::API::Response::Category,Admin Jobs,,
"About Us: CodeForce 360 is a trusted global IT talent partner helping Fortune 500 companies, system integrators, and enterprise organizations build high-performing technology teams. With over 16 years of industry expertise, we combine speed, precision, and market intelligence to deliver exceptional talent across today's most in-demand technologies. About the Job- We are looking for an experienced Intelligent Document Processing Engineer to join one of our enterprise client engagements. The idea…",2026-09-08T11:57:18Z,Adzuna::API::Response::Job,5875729866,1,Intelligent Document Processing Engineer,,118670.14,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3NTcyOTg2NiIsInMiOiJCRHQ3RnFtcjhSR05DZXJFZkVnQThnIn0.QINyy105xjHQG-vB50sAp79XTfpW6NUlknAtVLTXKD8,https://www.adzuna.com/land/ad/5875729866?se=BDt7Fqmr8RGNCerEfEgA8g&utm_medium=api&utm_source=abfa41a4&v=CEDE3920BE16BAE65C2DA6075A31BF4C7FC85BDA,118670.14,,['US'],US,Adzuna::API::Response::Location,Codeforce 360,Adzuna::API::Response::Company,it-jobs,Adzuna::API::Response::Category,IT Jobs,,
"Position: Business Intelligence Engineer Location: Bethesda, MD 5 days onsite Duration: 6 months C2H Background check?: Yes Interview Process/ of Rounds: Initial conversation with Hiring Manager (30 mins) Tech round with Team Lead (45 mins) Job Description: Client is seeking a Business Intelligence Engineer with expertise in all aspects of business intelligence reporting and dashboarding, data modeling & analysis, and governance, to join our Data Services team in our Bethesda, MD office. We are…",2026-09-08T11:57:18Z,Adzuna::API::Response::Job,5875729854,1,"BI EngineerBethesda, MD - CTH",38.98,90336.16,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQkR0N0ZxbXI4UkdOQ2VyRWZFZ0E4ZyIsImkiOiI1ODc1NzI5ODU0In0.OCed8FJlwtL7wsOW1s9fVfFf20g-zOMTuZidvKX-ZHI,https://www.adzuna.com/land/ad/5875729854?se=BDt7Fqmr8RGNCerEfEgA8g&utm_medium=api&utm_source=abfa41a4&v=037B0B37EAE829278D8CCE4DBD7CEF8530B50D0C,90336.16,-77.1,"['US', 'Maryland', 'Montgomery County', 'West Bethesda']","West Bethesda, Montgomery County",Adzuna::API::Response::Location,Tech Rakers,Adzuna::API::Response::Company,it-jobs,Adzuna::API::Response::Category,IT Jobs,,
"Note: It is a remote role but Minimum 2 weeks of travel to Irvine, CA required. Travel expenses reimbursed.  Glimpse JD • Strong hands-on Oracle EDMCS (Enterprise Data Management Cloud Service) • Enterprise Metadata Management & Master Data Governance • Oracle Fusion ERP / SCM / HCM • Oracle FCCS, EPBCS/PBCS, ARCS, PCMCS exposure • EDMCS configuration — Node Types, Node Sets, Viewpoints, Hierarchies, Properties, Workflows, Validations & Subscriptions • COA, Cost Centers, Legal Entities, Product…",2026-09-08T11:57:18Z,Adzuna::API::Response::Job,5875729911,1,W2 Role : Oracle EDMCS Lead,,134243.58,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3NTcyOTkxMSIsInMiOiJCRHQ3RnFtcjhSR05DZXJFZkVnQThnIn0.kJJdqNEUhDmxSQr17nsn2H1-zZ0uInMcMn2PWGWd4rg,https://www.adzuna.com/land/ad/5875729911?se=BDt7Fqmr8RGNCerEfEgA8g&utm_medium=api&utm_source=abfa41a4&v=8CEFC5FF237BDD101BD1C27ADB190D2B703FDFC1,134243.58,,['US'],US,Adzuna::API::Response::Location,Wise Skulls Corp.,Adzuna::API::Response::Company,it-jobs,Adzuna::API::Response::Category,IT Jobs,,
"Job Title: Android Full Stack Engineer (Platform Stability) Location: Dearborn MI Type: Long Term Contract Job Description: Strong hands-on experience in Android Platform/Framework development with strong Kotlin, Java, and C++ skills. Diagnose, debug, and resolve complex Android platform stability and reliability issues across the System and Vendor partitions and Treble boundary. Design and develop middleware, Android background/foreground services , and feature-rich interfaces using AIDL, Bind…",2026-09-08T11:57:18Z,Adzuna::API::Response::Job,5875729888,1,Android Full Stack Engineer (Platform Stability),42.305649,200938.16,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiQkR0N0ZxbXI4UkdOQ2VyRWZFZ0E4ZyIsImkiOiI1ODc1NzI5ODg4In0.Z_onuqylbrdqLpJIeeuTmJhEXAjT8yeeMiK0HtVp5QA,https://www.adzuna.com/land/ad/5875729888?se=BDt7Fqmr8RGNCerEfEgA8g&utm_medium=api&utm_source=abfa41a4&v=9793FB421D118630B723E9A72744EA192E67EEBA,200938.16,-83.171069,"['US', 'Michigan', 'Wayne County', 'Dearborn']","Dearborn, Wayne County",Adzuna::API::Response::Location,Anagha Techno Soft,Adzuna::API::Response::Company,it-jobs,Adzuna::API::Response::Category,IT Jobs,,
"12 years Must Have Databricks, Snowflake, Spark, Java, Python Preferred / Ideal to have EMR, AWS",2026-09-08T11:57:18Z,Adzuna::API::Response::Job,5875729831,1,Senior Data Engineer (Need Local Candidates for Face Face Interview),33.0234,85934.57,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3NTcyOTgzMSIsInMiOiJCRHQ3RnFtcjhSR05DZXJFZkVnQThnIn0.c2MshmdlviclwZhg8R51jzvQE0s1OfRri0GM3lh2EEg,https://www.adzuna.com/land/ad/5875729831?se=BDt7Fqmr8RGNCerEfEgA8g&utm_medium=api&utm_source=abfa41a4&v=F964E97463F5918AF794248DF9F587B6585E322E,85934.57,-96.69858,"['US', 'Texas', 'Collin County', 'Plano']","Plano, Collin County",Adzuna::API::Response::Location,Metalight Solutions Inc,Adzuna::API::Response::Company,it-jobs,Adzuna::API::Response::Category,IT Jobs,,
"The Business Process Analyst (BPA) will support client by providing strategic initiative support, business process analysis and improvement, performance management, and stakeholder coordination. The BPA will support the planning, coordination, implementation, execution, monitoring, and completion of finance-related strategic initiatives while ensuring consistency with OSDH strategy, mission, commitments, and goals. The BPA will manage assigned activities and deliverables within scope, maintain …",2026-09-08T11:57:18Z,Adzuna::API::Response::Job,5875729825,1,Business Process Analyst (BPA),35.54388,78219.02,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg3NTcyOTgyNSIsInMiOiJCRHQ3RnFtcjhSR05DZXJFZkVnQThnIn0.-sXoleW4elSxIqgtxs0w3CD9QwdvFblZ6l51k_pUfyQ,https://www.adzuna.com/land/ad/5875729825?se=BDt7Fqmr8RGNCerEfEgA8g&utm_medium=api&utm_source=abfa41a4&v=4928C30E3C9D189B4A7C0030A87C24D52B244D95,78219.02,-97.5561,"['US', 'Oklahoma', 'Oklahoma County', 'Nichols Hills']","Nichols Hills, Oklahoma County",Adzuna::API::Response::Location,Delviom LLC,Adzuna::API::Response::Company,it-jobs,Adzuna::API::Response::Category,IT Jobs,,
