description,adref,latitude,created,id,longitude,__CLASS__,salary_min,salary_is_predicted,title,salary_max,redirect_url,category.tag,category.label,category.__CLASS__,location.area,location.__CLASS__,location.display_name,company.display_name,company.__CLASS__,contract_time,contract_type
"Job Description Job Description Description: SPEECH-LANGUAGE PATHOLOGIST (SLP) – PRN Battle Creek, MI PRN Speech-Language Pathologist Opportunity | Skilled Nursing Make a difference through meaningful patient care as a PRN Speech-Language Pathologist in Battle Creek, MI. Join a collaborative rehabilitation team serving patients in a skilled nursing/post-acute setting. RESPONSIBILITIES: • Evaluate speech, language, cognition, and swallowing needs • Develop individualized treatment plans • Provid…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2OTQzMzQ5OCIsInMiOiJFZ2trcUxtbjhSR0ZROHI3Y21KSXNRIn0.ySnJXgN91NV9R2fRGdCiWtpwhroEz8oRabFbrzuTlT4,42.30294,2026-09-03T12:57:38Z,5869433498,-85.10537,Adzuna::API::Response::Job,107506.97,1,"SPEECH-LANGUAGE PATHOLOGIST (SLP) - PRN Battle Creek, MI",107506.97,https://www.adzuna.com/land/ad/5869433498?se=EgkkqLmn8RGFQ8r7cmJIsQ&utm_medium=api&utm_source=abfa41a4&v=FD01B6E508C307A6FAA300998E884AED149FEBF6,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,"['US', 'Michigan', 'Calhoun County', 'Battle Creek']",Adzuna::API::Response::Location,"Battle Creek, Calhoun County",Concept Rehab,Adzuna::API::Response::Company,,
"Job Description Job Description Admissions Liaison Career Opportunity Appreciated for your Admission Liaison Skills Are you looking for an opportunity where your career allows you to be close to home and heart? As an Admissions Liaison at Encompass Health, step into a role where your passion meets purpose. Play a vital part in coordinating an efficient and compassionate admission process, making a meaningful impact in an environment that feels like home. Tasked with overseeing a streamlined pro…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRWdra3FMbW44UkdGUThyN2NtSklzUSIsImkiOiI1ODY5NDMzNTM4In0.VVEYjm1Lkxcx6r8MhWQt6I58jubD4aB4xDD_JSpREtE,42.40843,2026-09-03T12:57:38Z,5869433538,-71.053663,Adzuna::API::Response::Job,59071.94,1,Admissions Liaison,59071.94,https://www.adzuna.com/land/ad/5869433538?se=EgkkqLmn8RGFQ8r7cmJIsQ&utm_medium=api&utm_source=abfa41a4&v=D6F1E37DDCF17C7FDCC233BCC9B0E15A7EC997CA,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,"['US', 'Massachusetts', 'Middlesex County', 'Everett']",Adzuna::API::Response::Location,"Everett, Middlesex County",Encompass Health Rehabilitation Hospital of New England,Adzuna::API::Response::Company,,
"Job Description Job Description Benefits: Competitive salary Dental insurance Health insurance Vision insurance About the Role: The Neighborhood Clinic in Tucson, AZ is looking for a passionate and dedicated Licensed Professional Counselor (LPC) to join our growing team. This is a meaningful opportunity to make a real difference in the lives of individuals and families in our community by providing compassionate, high-quality mental health care. Responsibilities: Provide individual, group, and/…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRWdra3FMbW44UkdGUThyN2NtSklzUSIsImkiOiI1ODY5NDMzNDQ5In0.hoeAlWM39fnea9DUDBGJK1-klr0hINsTLFm965GTDmQ,32.214792,2026-09-03T12:57:38Z,5869433449,-110.971527,Adzuna::API::Response::Job,61781.23,1,Licensed Professional Counselor- LPC,61781.23,https://www.adzuna.com/land/ad/5869433449?se=EgkkqLmn8RGFQ8r7cmJIsQ&utm_medium=api&utm_source=abfa41a4&v=694051302F17A466A9EFFCC3F6B022878D9F9234,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,"['US', 'Arizona', 'Pima County', 'Tucson']",Adzuna::API::Response::Location,"Tucson, Pima County",The Neighborhood Clinic,Adzuna::API::Response::Company,,
"Job Description Job Description Do you enjoy working in a stable work environment? Do you prefer routine and following a set process? Do you enjoy doing detailed, accurate work in a structured work environment, if so keep reading! Hardy Corporation has been providing mechanical services for over 80 years. Below are some of the skills, qualifications, and benefits of the position. This is not meant to be an exhaustive list of responsibilities, based on the job site objectives, the ability to tra…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRWdra3FMbW44UkdGUThyN2NtSklzUSIsImkiOiI1ODY5NDMzNDU0In0.nr0gyXj4YySEZlaOB3QxD1XiHplGPyR6eRO465YViEs,33.52,2026-09-03T12:57:38Z,5869433454,-86.8,Adzuna::API::Response::Job,64158.81,1,Plumber Foreman,64158.81,https://www.adzuna.com/land/ad/5869433454?se=EgkkqLmn8RGFQ8r7cmJIsQ&utm_medium=api&utm_source=abfa41a4&v=69D2804B8F687AB12630B6A27974D6568B262A1B,trade-construction-jobs,Trade & Construction Jobs,Adzuna::API::Response::Category,"['US', 'Alabama', 'Jefferson County', 'Birmingham']",Adzuna::API::Response::Location,"Birmingham, Jefferson County",Hardy Corp,Adzuna::API::Response::Company,,
"Job Description Job Description About Lexicon and Cordell & Cordell: Cordell & Cordell is the nation's largest family law firm, supported by Lexicon, a professional legal services organization providing comprehensive operational and client support. Together, we are committed to a client-centered approach, delivering a high-quality experience at every stage of the client journey. We invest in people who are passionate about helping others, building trust, and contributing to the growth and succe…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2OTQzMzUxNyIsInMiOiJFZ2trcUxtbjhSR0ZROHI3Y21KSXNRIn0.o3zuwkXQT_C8H_6bfJGUDUiHgYkdOSCa2FjBmm_RCpQ,38.612275,2026-09-03T12:57:38Z,5869433517,-90.463453,Adzuna::API::Response::Job,92270.86,1,Legal Recruiter,92270.86,https://www.adzuna.com/land/ad/5869433517?se=EgkkqLmn8RGFQ8r7cmJIsQ&utm_medium=api&utm_source=abfa41a4&v=FD3EA01FD19C1A88A73E4871EAE1E287AD2011EC,hr-jobs,HR & Recruitment Jobs,Adzuna::API::Response::Category,"['US', 'Missouri', 'Saint Louis County', 'Town and Country']",Adzuna::API::Response::Location,"Town and Country, Saint Louis County",Lexicon Services,Adzuna::API::Response::Company,,
"Job Description Job Description About Us Sprinter Health is an on-demand mobile health service that sends medical professionals to patients’ homes to perform blood draws, diagnostic and low acuity services, and wellness visits. We are building the clinical and technological infrastructure to realize a future of healthcare untethered. We have a rapidly growing team of visionary leaders who are passionate about increasing access to care, lowering healthcare costs, and improving outcomes for patie…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2OTQzMzUyMCIsInMiOiJFZ2trcUxtbjhSR0ZROHI3Y21KSXNRIn0.87_e-Z575s-gYUx3TY5nIAr2UffnUcQbO4BMAPRzM48,33.993986,2026-09-03T12:57:38Z,5869433520,-96.370824,Adzuna::API::Response::Job,98125.48,1,"Virtual Family Nurse Practitioner (OK, MS License Required) | 3-Week Paid Sabbatical in Q1",98125.48,https://www.adzuna.com/land/ad/5869433520?se=EgkkqLmn8RGFQ8r7cmJIsQ&utm_medium=api&utm_source=abfa41a4&v=37128A2FB6321C89F2955178090385C469796518,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,"['US', 'Oklahoma', 'Bryan County', 'Durant']",Adzuna::API::Response::Location,"Durant, Bryan County",Sprinter Health,Adzuna::API::Response::Company,,
"Job Description Job Description Howard Air is seeking an experienced HVAC Service Technician to join our team. In this role, you will provide expert installation, maintenance, and repair services for HVAC systems in residential and commercial settings. You will use advanced diagnostic tools to ensure optimal system performance and deliver exceptional service to our clients. Key Responsibilities: Service and repair HVAC systems: Analyze system issues and identify appropriate repair courses of ac…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2OTQzMzQ5NCIsInMiOiJFZ2trcUxtbjhSR0ZROHI3Y21KSXNRIn0.J1b-ccS1KCR1dehIuxBq51De80I7wIDoT4jLok2m81g,33.45,2026-09-03T12:57:38Z,5869433494,-112.07,Adzuna::API::Response::Job,48038.79,1,HVAC Service Technician,48038.79,https://www.adzuna.com/land/ad/5869433494?se=EgkkqLmn8RGFQ8r7cmJIsQ&utm_medium=api&utm_source=abfa41a4&v=CD292294B8EC0E18BCFD1BEBA4DB92DCB62BD557,engineering-jobs,Engineering Jobs,Adzuna::API::Response::Category,"['US', 'Arizona', 'Maricopa County', 'Phoenix']",Adzuna::API::Response::Location,"Phoenix, Maricopa County",Howard Air,Adzuna::API::Response::Company,,
"Job Description Job Description Registered Nurse (RN) Licensed Practical Nurse (LPN) - Peru, Illinois Job Summary: At Allure of Peru, we are all family! We're seeking compassionate and dedicated Registered Nurses (RNs) and Licensed Practical Nurses (LPNs) to join our team in Peru, Illinois. As a valued member of our healthcare family, you'll play a vital role in delivering high-quality clinical care to our residents while promoting a safe, positive, and welcoming environment. Responsibilities: …",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2OTQzMzM5OCIsInMiOiJFZ2trcUxtbjhSR0ZROHI3Y21KSXNRIn0.IFdJK6Q0DCjt5XGC-nOtQ0hWzVCC6BVcfMwHnMl9Zks,41.327535,2026-09-03T12:57:38Z,5869433398,-89.128973,Adzuna::API::Response::Job,53741.57,1,Registered Nurse (RN) Licensed Practical Nurse (LPN) Peru IL,53741.57,https://www.adzuna.com/land/ad/5869433398?se=EgkkqLmn8RGFQ8r7cmJIsQ&utm_medium=api&utm_source=abfa41a4&v=DE79D4AD9344EAE6D4268C7D82F7735E86B1CECB,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,"['US', 'Illinois', 'LaSalle County', 'Peru']",Adzuna::API::Response::Location,"Peru, LaSalle County",Allure of Peru,Adzuna::API::Response::Company,,
"Job Description Job Description Do you want to work at one of the busiest automotive dealerships in the region where your employer treats you like a member of the family? We are hiring A & B Level Automotive Technicians. There has never been a better time to advance your career as an automotive technician / mechanic. All levels, makes and models encouraged to apply today. Must be an experienced A or B Level Automotive Technician. Applicants must have a valid driver’s license and a clean driving…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2OTQzMzI5NiIsInMiOiJFZ2trcUxtbjhSR0ZROHI3Y21KSXNRIn0.JmhWw6QW6RjnIzcfjUtHN8Dh9BnC0lgYzIpT7G1dx70,39.930483,2026-09-03T12:57:37Z,5869433296,-75.329557,Adzuna::API::Response::Job,133973.97,1,Automotive Technician / A B Level Tech,133973.97,https://www.adzuna.com/land/ad/5869433296?se=EgkkqLmn8RGFQ8r7cmJIsQ&utm_medium=api&utm_source=abfa41a4&v=424E40EF154A1B0A53975EC03025A5D93EF4F1F8,engineering-jobs,Engineering Jobs,Adzuna::API::Response::Category,"['US', 'Pennsylvania', 'Delaware County', 'Springfield']",Adzuna::API::Response::Location,"Springfield, Delaware County",Springfield Hyundai,Adzuna::API::Response::Company,,
"Job Description Job Description Description: Job Supervisory Responsibilities: May share in the supervision of RNs, LPNs, and/or medical assistants, depending on departmental organization General Summary: An exempt position responsible for providing primary care services, including assessing, diagnosing, prescribing, treating, and educating patients. Works closely with physicians and other clinicians in a team approach to patient care. May specialize in a specific type of clinical care, e.g., p…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2OTQzMzI0NyIsInMiOiJFZ2trcUxtbjhSR0ZROHI3Y21KSXNRIn0.TDKDd1trrnIrcfqjbCCCDxiaE1ejCP6hkRrEzACnGj0,35.745407,2026-09-03T12:57:37Z,5869433247,-81.684819,Adzuna::API::Response::Job,212245.55,1,Advanced Practice Provider,212245.55,https://www.adzuna.com/land/ad/5869433247?se=EgkkqLmn8RGFQ8r7cmJIsQ&utm_medium=api&utm_source=abfa41a4&v=AA48B6F25BC5573F9E86E8F0753E08ADBC0A19BF,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,"['US', 'North Carolina', 'Burke County', 'Morganton']",Adzuna::API::Response::Location,"Morganton, Burke County",High Country Community Health,Adzuna::API::Response::Company,,
"Job Description Job Description Watch this video to learn more about Pureflow! Field Service Technician - NC If you enjoy a variety of challenges, a healthy and productive work environment, and making an impact, then come join our team. Who We Are: Design, Build, Install High Purity Water Systems across a variety of industries Service and Customer Focused Team Oriented Experts in the Industry Strong Culture What We Offer: Work atmosphere that encourages teamwork, integrity, and excellence Train…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRWdra3FMbW44UkdGUThyN2NtSklzUSIsImkiOiI1ODY5NDMzMjA4In0.L4O8Y3ucp9kQa96o2jYk6cbotHgkFC2lKXBwOzhJLTU,36.069026,2026-09-03T12:57:37Z,5869433208,-79.400576,Adzuna::API::Response::Job,30217.35,1,Field Service Technician - NC,30217.35,https://www.adzuna.com/land/ad/5869433208?se=EgkkqLmn8RGFQ8r7cmJIsQ&utm_medium=api&utm_source=abfa41a4&v=6C0D1394233CED2DD8CCE84084C46E60D8601D6C,engineering-jobs,Engineering Jobs,Adzuna::API::Response::Category,"['US', 'North Carolina', 'Alamance County', 'Graham']",Adzuna::API::Response::Location,"Graham, Alamance County",Pureflow Inc,Adzuna::API::Response::Company,,
"Job Description Job Description Must be willing to travel to various states! Journeyman HVAC Installers needed for a traveling position for various commercial projects near Adel, Georgia area. Duties will include installing various shapes and sizes of sheetmetal along with copper piping, installing VRF systems and setting Equipment. You must be able to install from prints and willing to travel. You must have basic tools of the trade. Benefits include 3 personal days, 2 weeks paid vacation, 401k…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2OTQzMzI1NCIsInMiOiJFZ2trcUxtbjhSR0ZROHI3Y21KSXNRIn0.Win5wWCdwq2rA65_vI8LDpSIj3sBGrieDJaDJ7n2DW0,31.581331,2026-09-03T12:57:37Z,5869433254,-84.15191,Adzuna::API::Response::Job,50397.4,1,Travelling HVAC Installers Needed - Per Diem,50397.4,https://www.adzuna.com/land/ad/5869433254?se=EgkkqLmn8RGFQ8r7cmJIsQ&utm_medium=api&utm_source=abfa41a4&v=37DD0A6118A246A76BA9A73A465E7CF21A325EDA,trade-construction-jobs,Trade & Construction Jobs,Adzuna::API::Response::Category,"['US', 'Georgia', 'Dougherty County', 'Albany']",Adzuna::API::Response::Location,"Albany, Dougherty County",GRUS Construction,Adzuna::API::Response::Company,,
"Job Description Job Description For faster responses, call or text Jason at (214) 604-3951 . Join the JP Euro Team – Where Passion Meets Performance! ?? ?? Salary: $100,000–$160,000 (Based on Experience) Are you a seasoned European auto technician ready to take your career to the next level? JP Euro , a leading European and exotic auto repair shop, is looking for a Master European Auto Technician to join our elite team. Whether your expertise lies in BMW, Mercedes-Benz, Porsche, Audi, Volkswage…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRWdra3FMbW44UkdGUThyN2NtSklzUSIsImkiOiI1ODY5NDMzMjUxIn0.U2otJ1KNR0Xje5mhLDZctNRhOu2LJ_6I4L_0dwiCbSo,32.961876,2026-09-03T12:57:37Z,5869433251,-96.996093,Adzuna::API::Response::Job,114400.0,0,"Coppell European master auto technician : Ferrari, Lamborghini and McLaren $55 - $65 an hour - NO W",135200.0,https://www.adzuna.com/land/ad/5869433251?se=EgkkqLmn8RGFQ8r7cmJIsQ&utm_medium=api&utm_source=abfa41a4&v=B099E3525688A38F86681707FD95BA54F72F0A54,engineering-jobs,Engineering Jobs,Adzuna::API::Response::Category,"['US', 'Texas', 'Dallas', 'Coppell']",Adzuna::API::Response::Location,"Coppell, Dallas",JP Euro,Adzuna::API::Response::Company,,
"Job Description Job Description A. Morton Thomas and Associates, Inc. (AMT) is hiring a Project Manager – Water/Wastewater Engineering to collaborate in the planning, design, and implementation of infrastructure solutions for water, wastewater, and reclaimed water projects. Our water engineering practice is growing, and we are looking for good people who want to be part of something special. How You Fit In AMT does serious work but has a casual work environment. We work in teams and share exper…",eyJhbGciOiJIUzI1NiJ9.eyJzIjoiRWdra3FMbW44UkdGUThyN2NtSklzUSIsImkiOiI1ODY5NDMzMjY5In0.iOJ_tEZqGm5fA34dSEouf0BA1AQb293KowsSLXRvTOc,38.983721,2026-09-03T12:57:37Z,5869433269,-77.382758,Adzuna::API::Response::Job,111710.7,1,"Project Manager, Water / Wastewater",111710.7,https://www.adzuna.com/land/ad/5869433269?se=EgkkqLmn8RGFQ8r7cmJIsQ&utm_medium=api&utm_source=abfa41a4&v=095CCCEDFD0CC38D509DBF31210AC903ADFF2310,engineering-jobs,Engineering Jobs,Adzuna::API::Response::Category,"['US', 'Virginia', 'Fairfax County', 'Herndon']",Adzuna::API::Response::Location,"Herndon, Fairfax County",AMT Engineering,Adzuna::API::Response::Company,,
Job Description Job Description Transmission installer needed for transmission shop. Minimum 3 years experience required. Must be reliable. Monday to Friday 8am- 530 pm,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2OTQzMzI0NiIsInMiOiJFZ2trcUxtbjhSR0ZROHI3Y21KSXNRIn0.58Us6C4C3lRM8__3zInE1iXlDR2Bo-VadDKXvUknNjI,40.680656,2026-09-03T12:57:37Z,5869433246,-73.474291,Adzuna::API::Response::Job,88880.25,1,Transmission Installer,88880.25,https://www.adzuna.com/land/ad/5869433246?se=EgkkqLmn8RGFQ8r7cmJIsQ&utm_medium=api&utm_source=abfa41a4&v=8393E1763ABFE5CEAEC150BACB396E15E5D9715B,creative-design-jobs,Creative & Design Jobs,Adzuna::API::Response::Category,"['US', 'New York', 'Nassau County', 'Massapequa']",Adzuna::API::Response::Location,"Massapequa, Nassau County",Drp Transmissions Inc,Adzuna::API::Response::Company,,
"Job Description Job Description Immediate Locum Critical Care ICU Advanced Practice Provider Opportunities in Houston Suburbs This is an ongoing assignment with LONG TERM potential, think 2-3 years Immediate Openings covering mainly nights (a few days possible); covering nights 7pm to 7am and days 7am to 7pm. The candidate would cover a couple different Houston Suburb Hospitals! Candidate must be able to cover nights/days/weekends with number of shifts ranging 3 - 10 per month depending on need…",eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTg2OTQzMzI3MyIsInMiOiJFZ2trcUxtbjhSR0ZROHI3Y21KSXNRIn0.2AjVlNFbJOfnmlktWzjTfu51nxPO-wUh0yolcSSkQr4,29.770673,2026-09-03T12:57:37Z,5869433273,-94.875436,Adzuna::API::Response::Job,113051.22,1,LOCUM MICU ACNP (Baytown),113051.22,https://www.adzuna.com/land/ad/5869433273?se=EgkkqLmn8RGFQ8r7cmJIsQ&utm_medium=api&utm_source=abfa41a4&v=8E2DB6B0DC9B98B231CF0737137C10EC31E3CB5C,healthcare-nursing-jobs,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,"['US', 'Texas', 'Harris County', 'Baytown']",Adzuna::API::Response::Location,"Baytown, Harris County",Palm Careers,Adzuna::API::Response::Company,,
