contract_type,description,created,latitude,redirect_url,title,salary_min,longitude,__CLASS__,salary_max,salary_is_predicted,contract_time,id,adref,location.area,location.__CLASS__,location.display_name,company.display_name,company.__CLASS__,category.label,category.__CLASS__,category.tag
contract,"Doctor of Medicine | Neurology - General/Other Location: Richland, WA Employer: CompHealth Pay: $339,000 to $382,000 per year Start Date: ASAP About the Position LocumJobsOnline is working with CompHealth to find a qualified Neurology MD in Richland, Washington, 99352! Richland is a city in Benton County in the southeastern part of the State of Washington, at the confluence of the Yakima and the Columbia Rivers. Enjoy a community that offers fishing, boating, and water-skiing opportunities as w…",2026-04-24T09:02:24Z,47.252911,https://www.adzuna.com/land/ad/5709392372?se=VnS58uw_8RGtTOojiaELgw&utm_medium=api&utm_source=abfa41a4&v=A975E35F47E4993DA49023524AC1A01DAA853164,"Physician (MD/DO) - Neurology - General/Other - $339,000 to $382,000 per year in Richland, WA",339000.0,-122.441743,Adzuna::API::Response::Job,382000.0,0,,5709392372,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwOTM5MjM3MiIsInMiOiJWblM1OHV3XzhSR3RUT29qaWFFTGd3In0.o0NbDQjzMYUrguqmgalxGs_IQUy_q-1j0Ssjbz0TAIQ,"['US', 'Washington', 'Pierce County', 'Tacoma']",Adzuna::API::Response::Location,"Tacoma, Pierce County",TrackFive,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs
contract,"Doctor of Medicine | Radiology - Womens/Breast/Mammo Location: Raleigh, NC Employer: All Star Healthcare Solutions Pay: Competitive weekly pay (inquire for details) Start Date: ASAP About the Position LocumJobsOnline is working with All Star Healthcare Solutions to find a qualified Rad - Womens/Breast/Mammo MD in Raleigh, North Carolina, 27601! Breast Imaging Radiologist position in the Triangle of North Carolina Job ID 71402 Job Details - Fellowship trained in Breast Imaging - Joining an indep…",2026-04-24T09:02:24Z,35.232678,https://www.adzuna.com/land/ad/5709392390?se=VnS58uw_8RGtTOojiaELgw&utm_medium=api&utm_source=abfa41a4&v=FB94C5AE49FAF7B2E979D086ADE2DCF135F725E8,"Physician (MD/DO) - Radiology - Womens/Breast/Mammo in Raleigh, NC",115076.87,-80.846082,Adzuna::API::Response::Job,115076.87,1,,5709392390,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVm5TNTh1d184Ukd0VE9vamlhRUxndyIsImkiOiI1NzA5MzkyMzkwIn0.SbIdYayM42myDwg441Y6K2IXcbAFTJ5C4XmcGQVnOWk,"['US', 'North Carolina', 'Mecklenburg County', 'Charlotte']",Adzuna::API::Response::Location,"Charlotte, Mecklenburg County",TrackFive,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs
contract,"Doctor of Medicine | Obstetrics and Gynecology Location: Conway, AR Employer: CompHealth Pay: Competitive weekly pay (inquire for details) Start Date: ASAP About the Position LocumJobsOnline is working with CompHealth to find a qualified Obstetrics and Gynecology MD in Conway, Arkansas, 72032! Conway's strong community spirit, high-performing schools and colleges, family-friendly recreation, and vibrant economy continue to attract residents and businesses to the city. This quality-of-life has m…",2026-04-24T09:02:24Z,35.370461,https://www.adzuna.com/land/ad/5709392379?se=VnS58uw_8RGtTOojiaELgw&utm_medium=api&utm_source=abfa41a4&v=253EE36C16F8D9E562283B0E5D031AE54EE22BBF,"Physician (MD/DO) - Obstetrics and Gynecology in Conway, AR",152801.12,-94.413065,Adzuna::API::Response::Job,152801.12,1,,5709392379,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVm5TNTh1d184Ukd0VE9vamlhRUxndyIsImkiOiI1NzA5MzkyMzc5In0.NpQLcv5_WuA9vo5zWKosCL03Pi7mO1zjGGc3pXSr_aE,"['US', 'Arkansas', 'Sebastian County', 'Fort Smith']",Adzuna::API::Response::Location,"Fort Smith, Sebastian County",TrackFive,Adzuna::API::Response::Company,HR & Recruitment Jobs,Adzuna::API::Response::Category,hr-jobs
contract,"Doctor of Medicine | Surgery - General/Other Location: Harker Heights, TX Employer: Alumni Healthcare Staffing Pay: Competitive weekly pay (inquire for details) Contract Duration: 2 Weeks Start Date: ASAP About the Position LocumJobsOnline is working with Alumni Healthcare Staffing to find a qualified General Surgery MD in Harker Heights, Texas, 76548! - Requirements: Board Certified, Active TX License. - Schedule: Alternating months. Month 1 would be 10 days of call in a row. In should cover t…",2026-04-24T09:02:24Z,31.08351,https://www.adzuna.com/land/ad/5709392366?se=VnS58uw_8RGtTOojiaELgw&utm_medium=api&utm_source=abfa41a4&v=7B806746D1CC1F0A6878B9B10A84A155916F530D,"Locum Physician (MD/DO) - Surgery - General/Other in Harker Heights, TX",143335.44,-97.659738,Adzuna::API::Response::Job,143335.44,1,,5709392366,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVm5TNTh1d184Ukd0VE9vamlhRUxndyIsImkiOiI1NzA5MzkyMzY2In0.3l0UFNLW3wXchtjZASgL8q9e2EaXKCd9igxSCorTvXY,"['US', 'Texas', 'Bell County', 'Harker Heights']",Adzuna::API::Response::Location,"Harker Heights, Bell County",TrackFive,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs
permanent,"Doctor of Medicine | Pediatrics - General/Other Location: Hobart, IN Employer: The Inline Group Pay: Competitive weekly pay (inquire for details) Start Date: ASAP About the Position LocumJobsOnline is working with The Inline Group to find a qualified Pediatrics MD in Hobart, Indiana, 46342! Powers Health - - Full Time - - Friday: 8 am - 5 pm - Employed - New Graduates Welcome to Apply - Average Patients seen: 15-30 - Loan Repayment - Sign-On Bonus - Compensation: - Based on Experience - Additio…",2026-04-24T09:02:24Z,41.064475,https://www.adzuna.com/land/ad/5709392386?se=VnS58uw_8RGtTOojiaELgw&utm_medium=api&utm_source=abfa41a4&v=2C094F59F8723FA7771DE69DDB50D457EA99AD83,"Physician (MD/DO) - Pediatrics - General/Other in Hobart, IN",119799.05,-85.173858,Adzuna::API::Response::Job,119799.05,1,full_time,5709392386,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwOTM5MjM4NiIsInMiOiJWblM1OHV3XzhSR3RUT29qaWFFTGd3In0.GYV5-WZRuJkl6WTLXFdfm9AvzLSsAfTps8xJOvaoUbc,"['US', 'Indiana', 'Allen County', 'Fort Wayne']",Adzuna::API::Response::Location,"Fort Wayne, Allen County",TrackFive,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs
,"Doctor of Medicine | Geriatrics Location: Los Angeles, CA Employer: Curative Pay: $200,000 to $250,000 per year Start Date: ASAP About the Position LocumJobsOnline is working with Curative to find a qualified Geriatrics MD in Los Angeles, California, 90015! Geriatric Medicine Opportunity in California Bring your passion for elder care to a community-focused organization serving one of California's most medically underserved populations. This full-time outpatient role with a federally qualified …",2026-04-24T09:02:23Z,,https://www.adzuna.com/land/ad/5709392248?se=VnS58uw_8RGtTOojiaELgw&utm_medium=api&utm_source=abfa41a4&v=C14678D27D57248A6EAC2F138FA659A3B6BDB39D,"Physician (MD/DO) - Geriatrics - $200,000 to $250,000 per year in Los Angeles, CA",200000.0,,Adzuna::API::Response::Job,250000.0,0,full_time,5709392248,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVm5TNTh1d184Ukd0VE9vamlhRUxndyIsImkiOiI1NzA5MzkyMjQ4In0.Dfgr8QcJVIV1gop3EoJGI4C2D6SpVuKvNG-mDJiY2Fc,"['US', 'California', 'Los Angeles County', 'Los Angeles']",Adzuna::API::Response::Location,"Los Angeles, Los Angeles County",TrackFive,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs
contract,"Doctor of Medicine | Neonatal Location: Elmira, NY Employer: VieMed Healthcare Staffing Pay: Competitive weekly pay (inquire for details) Start Date: ASAP About the Position LocumJobsOnline is working with VieMed Healthcare Staffing to find a qualified Neonatal MD in Elmira, New York, 14905! Neonatologist – Perm Position – Elmira, NY Location: 600 Roe Avenue, Elmira, NY 14905, United States Overview: Join Pediatrix Medical Group as a Board-Certified Neonatologist at Arnot Ogden Medical Center, …",2026-04-24T09:02:23Z,,https://www.adzuna.com/land/ad/5709392231?se=VnS58uw_8RGtTOojiaELgw&utm_medium=api&utm_source=abfa41a4&v=17902DD159F4133D39D05863790EBF073EBE117A,"Physician (MD/DO) - Neonatal in Elmira, NY",200549.34,,Adzuna::API::Response::Job,200549.34,1,,5709392231,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwOTM5MjIzMSIsInMiOiJWblM1OHV3XzhSR3RUT29qaWFFTGd3In0.4V8_rEyPaZd4_jghNGMAsWxYERAvDHTdDWnTveqRL4s,"['US', 'New York', 'New York City']",Adzuna::API::Response::Location,"New York City, New York",TrackFive,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs
contract,"Doctor of Medicine | Urology Location: Saint Joseph, MI Employer: Delta Locum Tenens Pay: Competitive weekly pay (inquire for details) Start Date: ASAP About the Position LocumJobsOnline is working with Delta Locum Tenens to find a qualified Urology MD in Saint Joseph, Michigan, 49085! Job Overview - June 22nd - Dec 31st - Looking for full-time, will consider part-time - Clinic, procedures and call - Mon-Thurs 7a-5p, Fri 8a-12p - 20 patients per day - Bread and butter - Epic - Delta Locum Tenen…",2026-04-24T09:02:23Z,42.348495,https://www.adzuna.com/land/ad/5709392210?se=VnS58uw_8RGtTOojiaELgw&utm_medium=api&utm_source=abfa41a4&v=0366363BDFBC4BA7ACB35C2E347398539590B309,"Locum Physician (MD/DO) - Urology in Saint Joseph, MI",220391.05,-83.0603,Adzuna::API::Response::Job,220391.05,1,part_time,5709392210,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVm5TNTh1d184Ukd0VE9vamlhRUxndyIsImkiOiI1NzA5MzkyMjEwIn0.-Ce3EWxcNTzpuWxCU8Ola-2Sh8LdYNgwWr95SAVCy1s,"['US', 'Michigan', 'Wayne County', 'Detroit']",Adzuna::API::Response::Location,"Detroit, Wayne County",TrackFive,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs
contract,"Doctor of Medicine | Cardiology - Interventional Location: Los Angeles, CA Employer: Aya Locums Pay: $1,850 to $2,150 per day Contract Duration: 26 Weeks Start Date: 5/4/2026 About the Position LocumJobsOnline is working with Aya Locums to find a qualified Cardio - Interventional MD in Los Angeles, California, 90230! Aya Locums has an immediate opening for a locum Interventional Cardiology job in Los Angeles, CA paying $1850/day- $2150/day. Job Details: - Position: Physician - Specialty: Interv…",2026-04-24T09:02:23Z,37.390494,https://www.adzuna.com/land/ad/5709392264?se=VnS58uw_8RGtTOojiaELgw&utm_medium=api&utm_source=abfa41a4&v=495E5352B58CE6D6EF2BABC01118D79E7B2FC8CD,"Locum Physician (MD/DO) - Cardiology - Interventional - $1,850 to $2,150 per day in Los Angeles, CA",481000.0,-121.885434,Adzuna::API::Response::Job,559000.0,0,,5709392264,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiVm5TNTh1d184Ukd0VE9vamlhRUxndyIsImkiOiI1NzA5MzkyMjY0In0.E47pDqIxserXYVKGyVtEqQl43h0o1qMQTbVe_L96f3E,"['US', 'California', 'Santa Clara County', 'San Jose']",Adzuna::API::Response::Location,"San Jose, Santa Clara County",TrackFive,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs
contract,"Doctor of Medicine | Gastroenterology Location: Dover, PA Employer: Lancesoft Inc Pay: Competitive weekly pay (inquire for details) Shift Information: Days - 4 days x 10 hours Contract Duration: 13 Weeks Start Date: 5/4/2026 About the Position LocumJobsOnline is working with Lancesoft Inc to find a qualified Gastroenterology MD in Dover, Pennsylvania, 17315! We are seeking a Board‑Eligible or Board‑Certified Gastroenterologist for an ongoing locum tenens opportunity focused on inpatient procedu…",2026-04-24T09:02:23Z,40.001763,https://www.adzuna.com/land/ad/5709392306?se=yhnR8-w_8RGtTOojiaELgw&utm_medium=api&utm_source=abfa41a4&v=6971AC9AC94755CAD08C05A67981D6D8A7D119B6,"Locum Physician (MD/DO) - Gastroenterology in Dover, PA",323335.62,-76.850249,Adzuna::API::Response::Job,323335.62,1,,5709392306,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieWhuUjgtd184Ukd0VE9vamlhRUxndyIsImkiOiI1NzA5MzkyMzA2In0.7oqIJL72-n59YyzkfZnpvkMgNbWE-WDBPH-7s2apnHo,"['US', 'Pennsylvania', 'York County', 'Dover']",Adzuna::API::Response::Location,"Dover, York County",TrackFive,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs
permanent,"Doctor of Medicine | Rheumatology Location: Ohio Employer: KPG Healthcare Pay: Competitive weekly pay (inquire for details) Shift Information: Days Start Date: 5/11/2026 About the Position LocumJobsOnline is working with KPG Healthcare to find a qualified Rheumatology MD in Ohio! KPG Provider Services is a nationwide healthcare agency specializing in connecting qualified clinicians with premier healthcare facilities. We are currently seeking a qualified Rheumatology MD, DO for placement in/arou…",2026-04-24T09:02:23Z,39.103197,https://www.adzuna.com/land/ad/5709392286?se=yhnR8-w_8RGtTOojiaELgw&utm_medium=api&utm_source=abfa41a4&v=14195505AC682D56D191547B6686C29120215B21,Physician (MD/DO) - Rheumatology in Ohio,239451.34,-84.506488,Adzuna::API::Response::Job,239451.34,1,full_time,5709392286,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwOTM5MjI4NiIsInMiOiJ5aG5SOC13XzhSR3RUT29qaWFFTGd3In0.MsdbN4X4SFu59E767-dGLeW_njrjnVuyvmsvzbAOW2I,"['US', 'Ohio', 'Hamilton County', 'Cincinnati']",Adzuna::API::Response::Location,"Cincinnati, Hamilton County",TrackFive,Adzuna::API::Response::Company,Customer Services Jobs,Adzuna::API::Response::Category,customer-services-jobs
contract,"Nurse Practitioner | Family Practice Location: Brattleboro, VT Employer: CompHealth Pay: $120,000 to $140,000 per year Shift Information: Days - 5 days Start Date: ASAP About the Position LocumJobsOnline is working with CompHealth to find a qualified Family Practice NP in Brattleboro, Vermont, 05301! A southern Vermont hospital seeks an experienced NP Nurse Practitioner to join its primary care team. At least two years of RN experience and NP certification are required for this position. As par…",2026-04-24T09:02:23Z,44.432004,https://www.adzuna.com/land/ad/5709392330?se=yhnR8-w_8RGtTOojiaELgw&utm_medium=api&utm_source=abfa41a4&v=9C0E6ED25FC97556E68F5BC49335D38A21F7D18F,"Nurse Practitioner (NP) - Family Practice - $120,000 to $140,000 per year in Brattleboro, VT",120000.0,-73.171279,Adzuna::API::Response::Job,140000.0,0,full_time,5709392330,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwOTM5MjMzMCIsInMiOiJ5aG5SOC13XzhSR3RUT29qaWFFTGd3In0.IXn2iUB3ST-gH-qmhvBUcQJufosGLJ4wUW0mcJ_SpS0,"['US', 'Vermont', 'Chittenden County', 'South Burlington']",Adzuna::API::Response::Location,"South Burlington, Chittenden County",TrackFive,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs
contract,"Doctor of Medicine | Pediatrics - General/Other Location: Walla Walla, WA Employer: CompHealth Pay: $250,000 to $300,000 per year Start Date: ASAP About the Position LocumJobsOnline is working with CompHealth to find a qualified Pediatrics MD in Walla Walla, Washington, 99362! You will enjoy practicing in an area of Washington that has experienced an explosion in its wine industry over the last 10 years, with several of its wineries having received top scores from wine publications. Today there…",2026-04-24T09:02:23Z,47.608492,https://www.adzuna.com/land/ad/5709392236?se=yhnR8-w_8RGtTOojiaELgw&utm_medium=api&utm_source=abfa41a4&v=A30EBCA483CA01E712353AC4E7BA335DF3DDDC64,"Physician (MD/DO) - Pediatrics - General/Other - $250,000 to $300,000 per year in Walla Walla, WA",250000.0,-122.336407,Adzuna::API::Response::Job,300000.0,0,,5709392236,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieWhuUjgtd184Ukd0VE9vamlhRUxndyIsImkiOiI1NzA5MzkyMjM2In0.aiUfRKDFZo8PNu8KrCcOK-o5ZdFst9FBCIr9fe5xvao,"['US', 'Washington', 'King County', 'Seattle']",Adzuna::API::Response::Location,"Seattle, King County",TrackFive,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs
contract,"Doctor of Medicine | Oncology - Radiation Location: Fort Smith, AR Employer: CompHealth Pay: Competitive weekly pay (inquire for details) Start Date: ASAP About the Position LocumJobsOnline is working with CompHealth to find a qualified Radiation Oncology MD in Fort Smith, Arkansas, 72903! Fort Smith, AR, provides physicians with a welcoming community, a lower cost of living, and a strong demand for healthcare services. With major medical centers, there are ample career opportunities in both pr…",2026-04-24T09:02:23Z,34.749966,https://www.adzuna.com/land/ad/5709392254?se=yhnR8-w_8RGtTOojiaELgw&utm_medium=api&utm_source=abfa41a4&v=784E0D9FA3C099CF374CBE0F4DD220F9460C6B45,"Physician (MD/DO) - Oncology - Radiation in Fort Smith, AR",140926.97,-92.285201,Adzuna::API::Response::Job,140926.97,1,,5709392254,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieWhuUjgtd184Ukd0VE9vamlhRUxndyIsImkiOiI1NzA5MzkyMjU0In0.wP6zw7RhoxT8pJwf4jZa3C9yxjDk9cGITYCc9q-VJb0,"['US', 'Arkansas', 'Pulaski County', 'Little Rock']",Adzuna::API::Response::Location,"Little Rock, Pulaski County",TrackFive,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs
contract,"Doctor of Medicine | Family Practice Location: Vallejo, CA Employer: LocumTenens.com Pay: Competitive weekly pay (inquire for details) Start Date: ASAP About the Position LocumJobsOnline is working with LocumTenens.com to find a qualified Family Practice MD in Vallejo, California, 94503! This Job at a Glance - Job Reference Id: ORD-210285-MD-CA - Title: MD - Dates Needed: April - 6 months - Shift Type: Day Shift - Assignment Type: Outpatient - Call Required: No - Board Certification Required: Y…",2026-04-24T09:02:23Z,32.726967,https://www.adzuna.com/land/ad/5709392322?se=yhnR8-w_8RGtTOojiaELgw&utm_medium=api&utm_source=abfa41a4&v=4E6F60E962F96D52EF7A7449514F88337EEEC40F,"Locum Physician (MD/DO) - Family Practice in Vallejo, CA",219509.64,-117.164709,Adzuna::API::Response::Job,219509.64,1,,5709392322,eyJhbGciOiJIUzI1NiJ9.eyJzIjoieWhuUjgtd184Ukd0VE9vamlhRUxndyIsImkiOiI1NzA5MzkyMzIyIn0.CWiLIDNMa3n06ntcIvsQRijnZa1zOl6Q8WOVD8OIKMo,"['US', 'California', 'San Diego County', 'San Diego']",Adzuna::API::Response::Location,"San Diego, San Diego County",TrackFive,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs
contract,"Doctor of Medicine | Pathology Location: Watertown, NY Employer: CompHealth Pay: Competitive weekly pay (inquire for details) Start Date: ASAP About the Position LocumJobsOnline is working with CompHealth to find a qualified Pathology MD in Watertown, New York, 13601! CompHealth services are always free to you. Let us do the heavy lifting and handle the headache of credentialing, travel, housing, and so much more. With the premier staffing agency as your champion, you can achieve more success w…",2026-04-24T09:02:23Z,,https://www.adzuna.com/land/ad/5709392278?se=yhnR8-w_8RGtTOojiaELgw&utm_medium=api&utm_source=abfa41a4&v=2391E344D58F58BDA8C1EC9D75BD7FC7A5BE938C,"Locum Physician (MD/DO) - Pathology in Watertown, NY",176036.8,,Adzuna::API::Response::Job,176036.8,1,,5709392278,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTcwOTM5MjI3OCIsInMiOiJ5aG5SOC13XzhSR3RUT29qaWFFTGd3In0.yiJhHcAHjD6GnnvnIQQRZ8QGsv9ZM9Hq7Z3_D-visG0,"['US', 'New York', 'New York City']",Adzuna::API::Response::Location,"New York City, New York",TrackFive,Adzuna::API::Response::Company,Healthcare & Nursing Jobs,Adzuna::API::Response::Category,healthcare-nursing-jobs
