description,latitude,created,redirect_url,__CLASS__,longitude,adref,salary_min,salary_is_predicted,id,salary_max,title,location.area,location.__CLASS__,location.display_name,company.__CLASS__,company.display_name,category.__CLASS__,category.label,category.tag,contract_time,contract_type
"CDL-A COMPANY TRUCK DRIVER. CDL-A Truck Driver - Get top miles, quality home time  higher starting pay right away - INCREASED CPM BASED ON EXP. Freymiller offers real trucking careers for real life where you’ll find quality home time, great pay, and family-centered support! We are now seeking qualified CDL-A truck drivers for OTR runs offering better pay, newer equipment and a homegrown, family atmosphere CDL-A professional drivers love. Learn more about our new pay increase - HOW MUCH MORE CAN…",32.244811,2026-07-12T08:57:39Z,https://www.adzuna.com/details/5797957300?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,-110.92185,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5Nzk1NzMwMCIsInMiOiJwbTRMV185OThSRzEtSXdmUld3eV9RIn0.QVBKk5GXFwKnEFK06hAeASBOccSVasIKZxwhiwbrVeQ,80080.0,0,5797957300,85280.0,Class A CDL Company Driver - 6mo EXP Required - OTR - Dry Van - $1.54k - $1.64k per week - FREYMILLER,"['US', 'Arizona', 'Pima County', 'South Tucson']",Adzuna::API::Response::Location,"South Tucson, Pima County",Adzuna::API::Response::Company,FREYMILLER,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,full_time,
"CDL-A COMPANY TRUCK DRIVER. CDL-A Truck Driver - Get top miles, quality home time  higher starting pay right away - INCREASED CPM BASED ON EXP. Freymiller offers real trucking careers for real life where you’ll find quality home time, great pay, and family-centered support! We are now seeking qualified CDL-A truck drivers for OTR runs offering better pay, newer equipment and a homegrown, family atmosphere CDL-A professional drivers love. Learn more about our new pay increase - HOW MUCH MORE CAN…",36.34992,2026-07-12T08:57:39Z,https://www.adzuna.com/details/5797957316?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,-119.327717,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5Nzk1NzMxNiIsInMiOiJwbTRMV185OThSRzEtSXdmUld3eV9RIn0.OVVIXNWNNhsVqef7Ya3BO-p8mcs1LH-5Wm4zZNmUdwE,80080.0,0,5797957316,85280.0,Truck Driver Company - 6mo EXP Required - OTR - Dry Van - $1.54k - $1.64k per week - FREYMILLER,"['US', 'California', 'Tulare County', 'Visalia']",Adzuna::API::Response::Location,"Visalia, Tulare County",Adzuna::API::Response::Company,FREYMILLER,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,full_time,
"CDL-A COMPANY TRUCK DRIVER. CDL-A Truck Driver - Get top miles, quality home time  higher starting pay right away - INCREASED CPM BASED ON EXP. Freymiller offers real trucking careers for real life where you’ll find quality home time, great pay, and family-centered support! We are now seeking qualified CDL-A truck drivers for OTR runs offering better pay, newer equipment and a homegrown, family atmosphere CDL-A professional drivers love. Learn more about our new pay increase - HOW MUCH MORE CAN…",32.979604,2026-07-12T08:57:39Z,https://www.adzuna.com/details/5797957348?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,-115.534297,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5Nzk1NzM0OCIsInMiOiJwbTRMV185OThSRzEtSXdmUld3eV9RIn0.xxiTsjMdcIDz_HU8-2kIWRDe-WxUL3Q2LkG2X4tgN6g,80080.0,0,5797957348,85280.0,CDL-A Company Driver - 6mo EXP Required - OTR - Dry Van - $1.54k - $1.64k per week - FREYMILLER,"['US', 'California', 'Imperial County', 'Brawley']",Adzuna::API::Response::Location,"Brawley, Imperial County",Adzuna::API::Response::Company,FREYMILLER,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,full_time,
"CDL-A COMPANY TRUCK DRIVER. CDL-A Truck Driver - Get top miles, quality home time  higher starting pay right away - INCREASED CPM BASED ON EXP. Freymiller offers real trucking careers for real life where you’ll find quality home time, great pay, and family-centered support! We are now seeking qualified CDL-A truck drivers for OTR runs offering better pay, newer equipment and a homegrown, family atmosphere CDL-A professional drivers love. Learn more about our new pay increase - HOW MUCH MORE CAN…",34.357481,2026-07-12T08:57:39Z,https://www.adzuna.com/details/5797957329?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,-119.072174,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5Nzk1NzMyOSIsInMiOiJwbTRMV185OThSRzEtSXdmUld3eV9RIn0.g2Ddv5gSasS8Y5Luxl06z4lnegXSV1jTIv1Qarz5OTI,80080.0,0,5797957329,85280.0,Truck Driver Company - 6mo EXP Required - OTR - Dry Van - $1.54k - $1.64k per week - FREYMILLER,"['US', 'California', 'Ventura County', 'Santa Paula']",Adzuna::API::Response::Location,"Santa Paula, Ventura County",Adzuna::API::Response::Company,FREYMILLER,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,full_time,
"CDL-A COMPANY TRUCK DRIVER. CDL-A Truck Driver - Get top miles, quality home time  higher starting pay right away - INCREASED CPM BASED ON EXP. Freymiller offers real trucking careers for real life where you’ll find quality home time, great pay, and family-centered support! We are now seeking qualified CDL-A truck drivers for OTR runs offering better pay, newer equipment and a homegrown, family atmosphere CDL-A professional drivers love. Learn more about our new pay increase - HOW MUCH MORE CAN…",37.316639,2026-07-12T08:57:39Z,https://www.adzuna.com/details/5797957312?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,-120.459336,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicG00TFdfOTk4UkcxLUl3ZlJXd3lfUSIsImkiOiI1Nzk3OTU3MzEyIn0.7Mh9E-wEnTKLuPOaQFyehxCZZNX-iNKTiLWX3uDjsSc,80080.0,0,5797957312,85280.0,Class A CDL Company Driver - 6mo EXP Required - OTR - Dry Van - $1.54k - $1.64k per week - FREYMILLER,"['US', 'California', 'Merced County', 'Merced']",Adzuna::API::Response::Location,"Merced, Merced County",Adzuna::API::Response::Company,FREYMILLER,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,full_time,
"CDL-A COMPANY TRUCK DRIVER. CDL-A Truck Driver - Get top miles, quality home time  higher starting pay right away - INCREASED CPM BASED ON EXP. Freymiller offers real trucking careers for real life where you’ll find quality home time, great pay, and family-centered support! We are now seeking qualified CDL-A truck drivers for OTR runs offering better pay, newer equipment and a homegrown, family atmosphere CDL-A professional drivers love. Learn more about our new pay increase - HOW MUCH MORE CAN…",35.815989,2026-07-12T08:57:39Z,https://www.adzuna.com/details/5797957354?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,-99.769676,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicG00TFdfOTk4UkcxLUl3ZlJXd3lfUSIsImkiOiI1Nzk3OTU3MzU0In0.6WGsaIDINTyeGm8wluK2aeC-0PDdgx7n2ZJSgdKfyBc,80080.0,0,5797957354,85280.0,CDL-A Company Driver - 6mo EXP Required - OTR - Dry Van - $1.54k - $1.64k per week - FREYMILLER,"['US', 'Oklahoma', 'Roger Mills County', 'Cheyenne']",Adzuna::API::Response::Location,"Cheyenne, Roger Mills County",Adzuna::API::Response::Company,FREYMILLER,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,full_time,
"CDL-A COMPANY TRUCK DRIVER. CDL-A Truck Driver - Get top miles, quality home time  higher starting pay right away - INCREASED CPM BASED ON EXP. Freymiller offers real trucking careers for real life where you’ll find quality home time, great pay, and family-centered support! We are now seeking qualified CDL-A truck drivers for OTR runs offering better pay, newer equipment and a homegrown, family atmosphere CDL-A professional drivers love. Learn more about our new pay increase - HOW MUCH MORE CAN…",36.9217,2026-07-12T08:57:39Z,https://www.adzuna.com/details/5797957324?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,-121.762231,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5Nzk1NzMyNCIsInMiOiJwbTRMV185OThSRzEtSXdmUld3eV9RIn0.asD_nxcR8zkq_X-IJNKRTHFUtA5k345LKF6nmjV2UCI,80080.0,0,5797957324,85280.0,Truck Driver Company - 6mo EXP Required - OTR - Dry Van - $1.54k - $1.64k per week - FREYMILLER,"['US', 'California', 'Santa Cruz County', 'Watsonville']",Adzuna::API::Response::Location,"Watsonville, Santa Cruz County",Adzuna::API::Response::Company,FREYMILLER,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,full_time,
"CDL-A COMPANY TRUCK DRIVER. CDL-A Truck Driver - Get top miles, quality home time  higher starting pay right away - INCREASED CPM BASED ON EXP. Freymiller offers real trucking careers for real life where you’ll find quality home time, great pay, and family-centered support! We are now seeking qualified CDL-A truck drivers for OTR runs offering better pay, newer equipment and a homegrown, family atmosphere CDL-A professional drivers love. Learn more about our new pay increase - HOW MUCH MORE CAN…",31.549609,2026-07-12T08:57:39Z,https://www.adzuna.com/details/5797957340?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,-110.268343,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicG00TFdfOTk4UkcxLUl3ZlJXd3lfUSIsImkiOiI1Nzk3OTU3MzQwIn0.Q70nfb2Cx6oxyEkSJpUlRFTtGFYk-YLWk1-W-PWnEjo,80080.0,0,5797957340,85280.0,Truck Driver Company - 6mo EXP Required - OTR - Dry Van - $1.54k - $1.64k per week - FREYMILLER,"['US', 'Arizona', 'Cochise County', 'Sierra Bonita']",Adzuna::API::Response::Location,"Sierra Bonita, Cochise County",Adzuna::API::Response::Company,FREYMILLER,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,full_time,
"CDL-A OTR Flatbed Truck Driver. ROEHL IS URGENTLY HIRING CDL-A TRUCK FLATBED TRUCK DRIVERS FOR OTR RUNS Roehl, for every mile of your driving career. Explore the open road. DRIVE unique loads. GROW your experience. THRIVE with flexibility. In Roehl’s Arizona-based OTR Flatbed fleet, you’ll haul distinctive freight while experiencing a variety of shippers and locations across the country. With flexible home time and on-the-job securement training, this is the perfect opportunity to DRIVE your ca…",32.244811,2026-07-12T08:57:39Z,https://www.adzuna.com/details/5797957299?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,-110.92185,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5Nzk1NzI5OSIsInMiOiJwbTRMV185OThSRzEtSXdmUld3eV9RIn0.9iJJGP5Mr00UdK3wMN-32WOqZIuM87Z6cridv6LELEQ,47016.38,1,5797957299,47016.38,Truck Driver Company - 6mo EXP Required - OTR - Dry Van - $1k - $2k per week - Roehl Transport,"['US', 'Arizona', 'Pima County', 'South Tucson']",Adzuna::API::Response::Location,"South Tucson, Pima County",Adzuna::API::Response::Company,Roehl Transport,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,full_time,
"CDL-A Truck Driver (Regional). ROEHL IS URGENTLY HIRING HOME WEEKLY CDL-A TRUCK DRIVERS Roehl, for every mile of your driving career. DRIVE toward balance. GROW with opportunity. THRIVE with support. With Roehl’s Regional & Dedicated positions, you can DRIVE your career forward while enjoying the consistency and predictability of home weekly routes. GROW your earnings with our Dynamic Pay Plan and quarterly bonuses, and THRIVE in a positive environment built around flexibility, reliability, and…",42.179418,2026-07-12T08:57:27Z,https://www.adzuna.com/details/5797957268?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,-76.839314,eyJhbGciOiJIUzI1NiJ9.eyJzIjoicG00TFdfOTk4UkcxLUl3ZlJXd3lfUSIsImkiOiI1Nzk3OTU3MjY4In0.rAsuK1xNUu6A0QFLpSWY-kB2zIBdtj_fBsfO8HhMQLA,0.0,0,5797957268,71760.0,Regional Truck Driver Company - 6mo EXP Required - Dry Van - $1.38k per week - Roehl Transport,"['US', 'New York', 'Chemung County', 'Horseheads']",Adzuna::API::Response::Location,"Horseheads, Chemung County",Adzuna::API::Response::Company,Roehl Transport,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,full_time,
"CDL-A Truck Driver (Regional). ROEHL IS URGENTLY HIRING HOME WEEKLY CDL-A TRUCK DRIVERS Roehl, for every mile of your driving career. DRIVE toward balance. GROW with opportunity. THRIVE with support. With Roehl’s Regional & Dedicated positions, you can DRIVE your career forward while enjoying the consistency and predictability of home weekly routes. GROW your earnings with our Dynamic Pay Plan and quarterly bonuses, and THRIVE in a positive environment built around flexibility, reliability, and…",42.40548,2026-07-12T08:57:27Z,https://www.adzuna.com/details/5797957265?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,-76.5195,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5Nzk1NzI2NSIsInMiOiJwbTRMV185OThSRzEtSXdmUld3eV9RIn0.y0lCsJSYW6zrLD4mZxawIgLeJ-gb_FUUkBUJIcF57Z4,0.0,0,5797957265,71760.0,Regional Truck Driver Company - 6mo EXP Required - Dry Van - $1.38k per week - Roehl Transport,"['US', 'New York', 'Tompkins County', 'Ithaca']",Adzuna::API::Response::Location,"Ithaca, Tompkins County",Adzuna::API::Response::Company,Roehl Transport,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,full_time,
"CDL-A Truck Driver (Regional). ROEHL IS URGENTLY HIRING HOME WEEKLY CDL-A TRUCK DRIVERS Roehl, for every mile of your driving career. DRIVE toward balance. GROW with opportunity. THRIVE with support. With Roehl’s Regional & Dedicated positions, you can DRIVE your career forward while enjoying the consistency and predictability of home weekly routes. GROW your earnings with our Dynamic Pay Plan and quarterly bonuses, and THRIVE in a positive environment built around flexibility, reliability, and…",42.050857,2026-07-12T08:57:27Z,https://www.adzuna.com/details/5797957271?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,-76.865835,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5Nzk1NzI3MSIsInMiOiJwbTRMV185OThSRzEtSXdmUld3eV9RIn0.Kkf-h8nYQTX15JeCmEljGorIkexuB7R6qelSpI8l-3Y,0.0,0,5797957271,71760.0,Class A CDL Company Driver - 6mo EXP Required - Regional - Dry Van - $1.38k per week - Roehl Transport,"['US', 'New York', 'Chemung County', 'Pine City']",Adzuna::API::Response::Location,"Pine City, Chemung County",Adzuna::API::Response::Company,Roehl Transport,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,full_time,
"CDL-A Regional Drivers | Earn $1,400-$1,600/Week | Home Weekly. Tired of sacrificing home time for a paycheck? At Premier Transportation, you don't have to choose. Join a driver-focused carrier offering steady miles, modern equipment, and predictable home time. Whether you prefer staying in the Southeast, running a larger regional footprint, or maximizing earnings with OTR miles, we have a package that fits your lifestyle. Why Drivers Choose Premier ✅ 2,500 Miles Per Week ✅ Assigned 2022–2026 A…",32.42169,2026-07-12T08:56:56Z,https://www.adzuna.com/details/5797957166?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,-81.790975,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5Nzk1NzE2NiIsInMiOiJwbTRMV185OThSRzEtSXdmUld3eV9RIn0.QpfPsIut9nTtwkUStsdgI0mK4gsioKDx44Pnj3RTVuM,72800.0,0,5797957166,104000.0,Class A CDL Company Driver - 1yr EXP Required - Regional - Dry Van - $1.4k - $2k per week - Premier Transportation,"['US', 'Georgia', 'Bulloch County', 'Akin']",Adzuna::API::Response::Location,"Akin, Bulloch County",Adzuna::API::Response::Company,Premier Transportation,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,full_time,
"CDL-A Regional Drivers | Earn $1,400-$1,600/Week | Home Weekly. Tired of sacrificing home time for a paycheck? At Premier Transportation, you don't have to choose. Join a driver-focused carrier offering steady miles, modern equipment, and predictable home time. Whether you prefer staying in the Southeast, running a larger regional footprint, or maximizing earnings with OTR miles, we have a package that fits your lifestyle. Why Drivers Choose Premier ✅ 2,500 Miles Per Week ✅ Assigned 2022–2026 A…",33.701976,2026-07-12T08:56:56Z,https://www.adzuna.com/details/5797957206?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,-78.892692,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidGxqOFdfOTk4UkdWdjY4QjZzTVFaQSIsImkiOiI1Nzk3OTU3MjA2In0.UU3IKvu5WgB-n9MVJa1ECq5jOlgsa-KW6v7v1Ebe5Hg,72800.0,0,5797957206,104000.0,Regional Truck Driver Company - 1yr EXP Required - Dry Van - $1.4k - $2k per week - Premier Transportation,"['US', 'South Carolina', 'Horry County', 'Carolina Forest']",Adzuna::API::Response::Location,"Carolina Forest, Horry County",Adzuna::API::Response::Company,Premier Transportation,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,full_time,
"CDL-A Regional Drivers | Earn $1,400-$1,600/Week | Home Weekly. Tired of sacrificing home time for a paycheck? At Premier Transportation, you don't have to choose. Join a driver-focused carrier offering steady miles, modern equipment, and predictable home time. Whether you prefer staying in the Southeast, running a larger regional footprint, or maximizing earnings with OTR miles, we have a package that fits your lifestyle. Why Drivers Choose Premier ✅ 2,500 Miles Per Week ✅ Assigned 2022–2026 A…",35.227805,2026-07-12T08:56:55Z,https://www.adzuna.com/details/5797957115?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,-80.844267,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTc5Nzk1NzExNSIsInMiOiJ0bGo4V185OThSR1Z2NjhCNnNNUVpBIn0.wpNh3zPioVqwr96mC9Tv5f1b0pRZ1nNp7xLUF9hZLx8,72800.0,0,5797957115,104000.0,Class A CDL Company Driver - 1yr EXP Required - Regional - Dry Van - $1.4k - $2k per week - Premier Transportation,"['US', 'North Carolina', 'Mecklenburg County', 'Charlotte']",Adzuna::API::Response::Location,"Charlotte, Mecklenburg County",Adzuna::API::Response::Company,Premier Transportation,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,full_time,
"CDL-A Regional Drivers | Earn $1,400-$1,600/Week | Home Weekly. Tired of sacrificing home time for a paycheck? At Premier Transportation, you don't have to choose. Join a driver-focused carrier offering steady miles, modern equipment, and predictable home time. Whether you prefer staying in the Southeast, running a larger regional footprint, or maximizing earnings with OTR miles, we have a package that fits your lifestyle. Why Drivers Choose Premier ✅ 2,500 Miles Per Week ✅ Assigned 2022–2026 A…",34.829463,2026-07-12T08:56:55Z,https://www.adzuna.com/details/5797957081?utm_medium=api&utm_source=abfa41a4,Adzuna::API::Response::Job,-82.340884,eyJhbGciOiJIUzI1NiJ9.eyJzIjoidGxqOFdfOTk4UkdWdjY4QjZzTVFaQSIsImkiOiI1Nzk3OTU3MDgxIn0.49-IQa13HhaEwwu03nqa6I7Kw4Jbi1VJBWQ77_3Os68,72800.0,0,5797957081,104000.0,Regional Truck Driver Company - 1yr EXP Required - Dry Van - $1.4k - $2k per week - Premier Transportation,"['US', 'South Carolina', 'Greenville County', 'Batesville']",Adzuna::API::Response::Location,"Batesville, Greenville County",Adzuna::API::Response::Company,Premier Transportation,Adzuna::API::Response::Category,Logistics & Warehouse Jobs,logistics-warehouse-jobs,full_time,
