description,created,salary_min,redirect_url,longitude,salary_max,adref,salary_is_predicted,__CLASS__,latitude,title,id,category.label,category.tag,category.__CLASS__,company.__CLASS__,company.display_name,location.area,location.display_name,location.__CLASS__,contract_time,contract_type
"Registered Nurse (RN) | Emergency Room (ER) / Trauma Location: Louisville, KY Agency: LRS Healthcare Pay: $1,530 to $1,696 per week Shift Information: Nights Contract Duration: 13 Weeks Start Date: 4/13/2026 About the Position TravelNurseSource is working with LRS Healthcare to find a qualified ER/Trauma RN in Louisville, Kentucky, 40215! Ready to start your next travel adventure? LRS Healthcare offers a full benefits package, 24/7 support, and a responsive, traveler-first culture. What are you…",2026-04-09T10:31:51Z,79560.0,https://www.adzuna.com/land/ad/5694592807?se=IFxkuiQ08RGV2ZlBlhBaZA&utm_medium=api&utm_source=abfa41a4&v=F7F481EF35CA517E3F22C38428591C823366BCA2,-85.726569,88192.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5NDU5MjgwNyIsInMiOiJJRnhrdWlRMDhSR1YyWmxCbGhCYVpBIn0.HtMwAuHLYGh7DmBunWzZjW4B8vtwlz3Za73ngiuesq4,0,Adzuna::API::Response::Job,38.238561,"Travel Nurse RN - Emergency Room (ER) / Trauma - $1,530 to $1,696 per week in Louisville, KY",5694592807,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,TravelNurseSource,"['US', 'Kentucky', 'Jefferson County', 'Parkway Village']","Parkway Village, Jefferson County",Adzuna::API::Response::Location,,
"Registered Nurse (RN) | Medical-Surgical Location: St Louis, MO Agency: Titan Medical Group Pay: Competitive weekly pay (inquire for details) Shift Information: Days - 3 days x 12 hours Contract Duration: 13 Weeks Start Date: ASAP About the Position TravelNurseSource is working with Titan Medical Group to find a qualified Med/Surg RN in St Louis, Missouri, 63367! Travel Med Surg RN Location: St Louis, MO, United States Start date: 03-18-2026 Assignment length: 13 Weeks weeks Minimum years of ex…",2026-04-09T10:31:51Z,23654.01,https://www.adzuna.com/land/ad/5694592804?se=IFxkuiQ08RGV2ZlBlhBaZA&utm_medium=api&utm_source=abfa41a4&v=A8FD4508708BFFDDAA94AECE24FDD149BAF2AC49,-90.260958,23654.01,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5NDU5MjgwNCIsInMiOiJJRnhrdWlRMDhSR1YyWmxCbGhCYVpBIn0.PiH5i4qA2BoAzFJB_IGiJEr2MAOFMqfZmVJWfoK3Ggs,1,Adzuna::API::Response::Job,38.621762,"Travel Nurse RN - Medical-Surgical in St Louis, MO",5694592804,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,TravelNurseSource,"['US', 'Missouri', 'Saint Louis County', 'Manchester']","Manchester, Saint Louis County",Adzuna::API::Response::Location,,
"Registered Nurse (RN) | Long-Term Acute Care Location: Memphis, TN Agency: Titan Medical Group Pay: Competitive weekly pay (inquire for details) Shift Information: Days - 3 days x 12 hours Contract Duration: 13 Weeks Start Date: 4/27/2026 About the Position TravelNurseSource is working with Titan Medical Group to find a qualified LTAC RN in Memphis, Tennessee, 38138! Travel LTAC RN Location: Memphis, TN, United States Start date: 04-27-2026 Assignment length: 13 Weeks weeks Minimum years of exp…",2026-04-09T10:31:51Z,9920.62,https://www.adzuna.com/land/ad/5694592808?se=IFxkuiQ08RGV2ZlBlhBaZA&utm_medium=api&utm_source=abfa41a4&v=0758C8060BF6273CC723B16ADE3FAFD2ECFEF5F7,-90.0017,9920.62,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSUZ4a3VpUTA4UkdWMlpsQmxoQmFaQSIsImkiOiI1Njk0NTkyODA4In0.qP2DpA3BEI_Rm25rTbpBoxTDo3chnYrSMVXIMNR3Jf0,1,Adzuna::API::Response::Job,35.1319,"Travel Nurse RN - Long-Term Acute Care in Memphis, TN",5694592808,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,TravelNurseSource,"['US', 'Tennessee', 'Shelby County', 'Cloverdale']","Cloverdale, Shelby County",Adzuna::API::Response::Location,,
"Registered Nurse (RN) | Intensive Care Unit (ICU) / Critical Care Location: Macon, GA Agency: Triage Staffing Pay: $1,775 per week Shift Information: Nights - 3 days x 12 hours Contract Duration: 13 Weeks Start Date: ASAP About the Position TravelNurseSource is working with Triage Staffing to find a qualified ICU/Critical Care RN in Macon, Georgia, 31201! Travel Nursing: Intensive Care Unit Macon Location: Macon Start Date: 3/30/2026 Shift Details: 12H Nights (12:00 AM-12:00 PM) 36 hours per we…",2026-04-09T10:31:51Z,0.0,https://www.adzuna.com/land/ad/5694592802?se=IFxkuiQ08RGV2ZlBlhBaZA&utm_medium=api&utm_source=abfa41a4&v=582E9D62F165AEA059E52F1B6421FD1EF88DC4C0,-83.69335,92300.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5NDU5MjgwMiIsInMiOiJJRnhrdWlRMDhSR1YyWmxCbGhCYVpBIn0.Lrq9byiXP7gFimNCwGvTXs7XmPEPcv1YDmJpGCHxvoo,0,Adzuna::API::Response::Job,32.865625,"Travel Nurse RN - Intensive Care Unit (ICU) / Critical Care - $1,775 per week in Macon, GA",5694592802,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,TravelNurseSource,"['US', 'Georgia', 'Bibb County', 'Payne']","Payne, Bibb County",Adzuna::API::Response::Location,,
"Registered Nurse (RN) | Intensive Care Unit (ICU) / Critical Care Location: Concord, NC Agency: Host Healthcare Pay: $1,455 to $1,604 per week Shift Information: Days Contract Duration: 13 Weeks Start Date: 5/4/2026 About the Position TravelNurseSource is working with Host Healthcare to find a qualified ICU/Critical Care RN in Concord, North Carolina, 28025! Host Healthcare is an award-winning travel healthcare company with an immediate opening for this Registered Nurse - ICU in Concord, NC. If…",2026-04-09T10:31:51Z,75660.0,https://www.adzuna.com/land/ad/5694592806?se=IFxkuiQ08RGV2ZlBlhBaZA&utm_medium=api&utm_source=abfa41a4&v=01B94AE9E263DDDEECEF1067DFEDAA9D5F778514,-80.535792,83408.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5NDU5MjgwNiIsInMiOiJJRnhrdWlRMDhSR1YyWmxCbGhCYVpBIn0.aY9Bo5DiJiZU7kcHYLUVZBPKUW5ABI7WFIt-jz1Tcag,0,Adzuna::API::Response::Job,35.377076,"Travel Nurse RN - Intensive Care Unit (ICU) / Critical Care - $1,455 to $1,604 per week in Concord, NC",5694592806,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,TravelNurseSource,"['US', 'North Carolina', 'Cabarrus County', 'Sidestown']","Sidestown, Cabarrus County",Adzuna::API::Response::Location,,
"Registered Nurse (RN) | Intensive Care Unit (ICU) / Critical Care Location: Madison, WI Agency: Triage Staffing Pay: $2,230 per week Shift Information: Nights - 3 days x 12 hours Contract Duration: 13 Weeks Start Date: 5/4/2026 About the Position TravelNurseSource is working with Triage Staffing to find a qualified ICU/Critical Care RN in Madison, Wisconsin, 53701! Travel Nursing: Neuro ICU Madison, WI Location: Madison, WI Start Date: 5/4/2026 Shift Details: 12H Nights (7:00 PM-7:30 AM) 36 hou…",2026-04-09T10:31:50Z,0.0,https://www.adzuna.com/land/ad/5694592800?se=IFxkuiQ08RGV2ZlBlhBaZA&utm_medium=api&utm_source=abfa41a4&v=13BEEADCC4ADB69E8E85618D203575DC2C066437,-89.39537,115960.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5NDU5MjgwMCIsInMiOiJJRnhrdWlRMDhSR1YyWmxCbGhCYVpBIn0.op-6TKNLh8nv_2nSdYbYSw2iXcvFM8DZgqi_ti8mG_g,0,Adzuna::API::Response::Job,43.04986,"Travel Nurse RN - Intensive Care Unit (ICU) / Critical Care - $2,230 per week in Madison, WI",5694592800,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,TravelNurseSource,"['US', 'Wisconsin', 'Dane County', 'Madison']","Madison, Dane County",Adzuna::API::Response::Location,,
"Registered Nurse (RN) | Labor & Delivery Location: Bentonville, AR Agency: Host Healthcare Pay: $1,900 to $2,053 per week Shift Information: Days Contract Duration: 13 Weeks Start Date: ASAP About the Position TravelNurseSource is working with Host Healthcare to find a qualified Labor/Delivery RN in Bentonville, Arkansas, 72712! Host Healthcare is an award-winning travel healthcare company with an immediate opening for this Registered Nurse - Labor and Delivery in Bentonville, AR. If you are in…",2026-04-09T10:31:50Z,98800.0,https://www.adzuna.com/land/ad/5694592798?se=IFxkuiQ08RGV2ZlBlhBaZA&utm_medium=api&utm_source=abfa41a4&v=C19A31DAB520F4419F129DACE4D16B757E315BE3,-94.221751,106756.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSUZ4a3VpUTA4UkdWMlpsQmxoQmFaQSIsImkiOiI1Njk0NTkyNzk4In0.AVaQj1evv4mbt-dN39LhEUD_7ddeBmh_2mRAsIsYBWk,0,Adzuna::API::Response::Job,36.3645,"Travel Nurse RN - Labor & Delivery - $1,900 to $2,053 per week in Bentonville, AR",5694592798,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,TravelNurseSource,"['US', 'Arkansas', 'Benton County', 'Bentonville']","Bentonville, Benton County",Adzuna::API::Response::Location,,
"Registered Nurse (RN) | Intensive Care Unit (ICU) / Critical Care Location: Madison, WI Agency: Host Healthcare Pay: $2,103 to $2,256 per week Shift Information: Nights Contract Duration: 13 Weeks Start Date: 5/4/2026 About the Position TravelNurseSource is working with Host Healthcare to find a qualified ICU/Critical Care RN in Madison, Wisconsin, 53792! Host Healthcare is an award-winning travel healthcare company with an immediate opening for this Registered Nurse - ICU in Madison, WI. If yo…",2026-04-09T10:31:50Z,109356.0,https://www.adzuna.com/land/ad/5694592791?se=IFxkuiQ08RGV2ZlBlhBaZA&utm_medium=api&utm_source=abfa41a4&v=9168DC4D4287CBD48D38EA480609069821C6BF9A,-89.39537,117312.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5NDU5Mjc5MSIsInMiOiJJRnhrdWlRMDhSR1YyWmxCbGhCYVpBIn0.rVOm-GhSm1hLdYN2zLwFz-78B2PUl1knuIjTcVR5kec,0,Adzuna::API::Response::Job,43.04986,"Travel Nurse RN - Intensive Care Unit (ICU) / Critical Care - $2,103 to $2,256 per week in Madison, WI",5694592791,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,TravelNurseSource,"['US', 'Wisconsin', 'Dane County', 'Madison']","Madison, Dane County",Adzuna::API::Response::Location,,
"Registered Nurse (RN) | Progressive Care Unit Location: Barberton, OH Agency: Care Career Pay: $2,218 per week Shift Information: Nights - 3 days x 12 hours Contract Duration: 13 Weeks Start Date: 4/19/2026 About the Position TravelNurseSource is working with Care Career to find a qualified PCU RN in Barberton, Ohio, 44203! A Progressive Care Unit nurse (PCU nurse) has a unique job of caring for patients as they transition from the ICU. A progressive care nurse works in a hospital. A PCU nurse …",2026-04-09T10:31:50Z,0.0,https://www.adzuna.com/land/ad/5694592790?se=IFxkuiQ08RGV2ZlBlhBaZA&utm_medium=api&utm_source=abfa41a4&v=9EE827E7119EC99B7BAD0BC6EAF6312C1D9E8606,-81.62178,115336.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSUZ4a3VpUTA4UkdWMlpsQmxoQmFaQSIsImkiOiI1Njk0NTkyNzkwIn0.ivWTRCg22D2zNd6WLoo3KszR9SUtgngEyh8SY8et4Kw,0,Adzuna::API::Response::Job,41.01858,"Travel Nurse RN - Progressive Care Unit - $2,218 per week in Barberton, OH",5694592790,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,TravelNurseSource,"['US', 'Ohio', 'Summit County', 'Barb']","Barb, Summit County",Adzuna::API::Response::Location,,
"Registered Nurse (RN) | Medical-Surgical Location: Mequon, WI Agency: Jackson Nurse Professionals Pay: $1,904 to $1,962 per week Shift Information: Nights - 3 days x 12 hours Contract Duration: 13 Weeks Start Date: 5/3/2026 About the Position TravelNurseSource is working with Jackson Nurse Professionals to find a qualified Med/Surg RN in Mequon, Wisconsin, 53097! At Jackson Nurse Professionals , we are dedicated to supporting travel nurses and helping you build a fulfilling nursing career. Whet…",2026-04-09T10:31:50Z,99008.0,https://www.adzuna.com/land/ad/5694592797?se=IFxkuiQ08RGV2ZlBlhBaZA&utm_medium=api&utm_source=abfa41a4&v=105335E870BFA8BAD38DD0BDDA123D1361FF0F28,-87.991082,102024.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5NDU5Mjc5NyIsInMiOiJJRnhrdWlRMDhSR1YyWmxCbGhCYVpBIn0.36FevReDYkg_V7zdYQSwBcsX3af26UvdSypk-47Jo5E,0,Adzuna::API::Response::Job,43.241706,"Travel Nurse RN - Medical-Surgical - $1,904 to $1,962 per week in Mequon, WI",5694592797,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,TravelNurseSource,"['US', 'Wisconsin', 'Ozaukee County', 'Thiensville']","Thiensville, Ozaukee County",Adzuna::API::Response::Location,,
"Registered Nurse (RN) | Post-Anesthesia Care Unit (PACU) / Pre-Post Op Location: Manchester, CT Agency: LRS Healthcare Pay: $2,217 to $2,458 per week Shift Information: Evenings Contract Duration: 13 Weeks Start Date: ASAP About the Position TravelNurseSource is working with LRS Healthcare to find a qualified PACU/Pre-Post Op RN in Manchester, Connecticut, 06040! Ready to start your next travel adventure? LRS Healthcare offers a full benefits package, 24/7 support, and a responsive, traveler-fi…",2026-04-09T10:31:50Z,115284.0,https://www.adzuna.com/land/ad/5694592789?se=IFxkuiQ08RGV2ZlBlhBaZA&utm_medium=api&utm_source=abfa41a4&v=BA008DF0EEF75F7005B4659D74BAA6B4B54A377B,-72.52,127816.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSUZ4a3VpUTA4UkdWMlpsQmxoQmFaQSIsImkiOiI1Njk0NTkyNzg5In0.OTY_O7njfYw-IYk9K8HfF7CxZiwDFvSabGkM1VuhFjo,0,Adzuna::API::Response::Job,41.78,"Travel Nurse RN - Post-Anesthesia Care Unit (PACU) / Pre-Post Op - $2,217 to $2,458 per week in Manchester, CT",5694592789,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,TravelNurseSource,"['US', 'Connecticut', 'Hartford County', 'Manchester']","Manchester, Hartford County",Adzuna::API::Response::Location,,
"Owner Operator | Refrigerated Location: Indianapolis, IN Company: Schneider Pay: Competitive weekly pay (inquire for details) Start Date: ASAP About the Position AllTruckJobs is working with Schneider to find a qualified Owner Operator in Indianapolis, Indiana! Overview Haul camping gear in dry van trailers. 100% no-touch freight. Picking up preloaded trailers with live unloads at stores. 1-2 loads per week with 4-5 stop-offs per load. Drive within the Midwest, Northeast and Southeast. Get $228…",2026-04-09T10:31:50Z,17789.79,https://www.adzuna.com/land/ad/5694592796?se=IFxkuiQ08RGV2ZlBlhBaZA&utm_medium=api&utm_source=abfa41a4&v=C2F9F55E904027815E94D47EC0381F64E5531F74,-85.99759,17789.79,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSUZ4a3VpUTA4UkdWMlpsQmxoQmFaQSIsImkiOiI1Njk0NTkyNzk2In0.uV2ByqLxnSplF6jjb7lw8aUFDTS5Ub1jX-Wyagy6g-o,1,Adzuna::API::Response::Job,39.65626,"Refrigerated Owner Operator in Indianapolis, IN",5694592796,Logistics & Warehouse Jobs,logistics-warehouse-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,AllTruckJobs,"['US', 'Indiana', 'Marion County', 'Acton']","Acton, Marion County",Adzuna::API::Response::Location,,
"Registered Nurse (RN) | Labor & Delivery Location: Havre, MT Agency: Host Healthcare Pay: $2,643 to $2,833 per week Shift Information: Rotating Contract Duration: 13 Weeks Start Date: 4/15/2026 About the Position TravelNurseSource is working with Host Healthcare to find a qualified Labor/Delivery RN in Havre, Montana, 59501! Host Healthcare is an award-winning travel healthcare company with an immediate opening for this Registered Nurse - Labor and Delivery in Havre, MT. If you are interested i…",2026-04-09T10:31:50Z,137436.0,https://www.adzuna.com/land/ad/5694592794?se=IFxkuiQ08RGV2ZlBlhBaZA&utm_medium=api&utm_source=abfa41a4&v=9391AD6E3CE0C9CE1AF439A7FFF3A64D75DB0F7E,-109.684372,147316.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5NDU5Mjc5NCIsInMiOiJJRnhrdWlRMDhSR1YyWmxCbGhCYVpBIn0.BV-6fzDTuPx0KlMePT-SXmY5EFIpttFIvEknlE47eYs,0,Adzuna::API::Response::Job,48.54546,"Travel Nurse RN - Labor & Delivery - $2,643 to $2,833 per week in Havre, MT",5694592794,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,TravelNurseSource,"['US', 'Montana', 'Hill County', 'Havre']","Havre, Hill County",Adzuna::API::Response::Location,,
"Registered Nurse (RN) | Medical-Surgical Location: Kingman, AZ Agency: GLC Group, GLC On-The-Go Pay: Competitive weekly pay (inquire for details) Shift Information: 3 days x 12 hours Contract Duration: 13 Weeks Start Date: ASAP About the Position TravelNurseSource is working with GLC Group, GLC On-The-Go to find a qualified Med/Surg RN in Kingman, Arizona, 86409! GLC is hiring: RN Med Surg - Kingman, AZ - 13-week contract GLC – Named Best Nurse Agency 2024–2025 We connect nurses, nursing profes…",2026-04-09T10:31:50Z,19908.23,https://www.adzuna.com/land/ad/5694592792?se=IFxkuiQ08RGV2ZlBlhBaZA&utm_medium=api&utm_source=abfa41a4&v=A996D9DCCAD2E2AA9A9A4B584828FDCA67432D8D,-114.013426,19908.23,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSUZ4a3VpUTA4UkdWMlpsQmxoQmFaQSIsImkiOiI1Njk0NTkyNzkyIn0.pBJQANfmlAmRmbKyUxuZs_H76Ni1dRQDpqDzKlIcutU,1,Adzuna::API::Response::Job,35.259073,"Travel Nurse RN - Medical-Surgical in Kingman, AZ",5694592792,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,TravelNurseSource,"['US', 'Arizona', 'Mohave County', 'Hualapai']","Hualapai, Mohave County",Adzuna::API::Response::Location,,
"Registered Nurse (RN) | Telemetry Location: Tulsa, OK Agency: Jackson Nurse Professionals Pay: $1,817 to $1,873 per week Shift Information: Nights - 3 days x 12 hours Contract Duration: 13 Weeks Start Date: 5/3/2026 About the Position TravelNurseSource is working with Jackson Nurse Professionals to find a qualified Telemetry RN in Tulsa, Oklahoma, 74104! At Jackson Nurse Professionals , we are dedicated to supporting travel nurses and helping you build a fulfilling nursing career. Whether you’r…",2026-04-09T10:31:50Z,94484.0,https://www.adzuna.com/land/ad/5694592799?se=IFxkuiQ08RGV2ZlBlhBaZA&utm_medium=api&utm_source=abfa41a4&v=E65CBB50A1508B54F46A5E6306FD7E52C9FF42FB,-95.953136,97396.0,eyJhbGciOiJIUzI1NiJ9.eyJpIjoiNTY5NDU5Mjc5OSIsInMiOiJJRnhrdWlRMDhSR1YyWmxCbGhCYVpBIn0.wisno69xHrCfrJntgmNj-iD2SsSeIgScGsAUQ_cyfjA,0,Adzuna::API::Response::Job,36.14566,"Travel Nurse RN - Telemetry - $1,817 to $1,873 per week in Tulsa, OK",5694592799,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,TravelNurseSource,"['US', 'Oklahoma', 'Tulsa County', 'Williams']","Williams, Tulsa County",Adzuna::API::Response::Location,,
"Registered Nurse (RN) | Stepdown Location: Milwaukee, WI Agency: Magnet Medical Pay: $1,929 per week Shift Information: Nights - 3 days x 12 hours Contract Duration: 14 Weeks Start Date: 4/19/2026 About the Position TravelNurseSource is working with Magnet Medical to find a qualified Stepdown RN in Milwaukee, Wisconsin, 53211! Purpose of the Position:Responsible for the delivery of direct patient care using the nursing process and as defined by the healthcare facility in their unit specific job…",2026-04-09T10:31:50Z,0.0,https://www.adzuna.com/land/ad/5694592801?se=IFxkuiQ08RGV2ZlBlhBaZA&utm_medium=api&utm_source=abfa41a4&v=1B5C45CF29CCDDF01A488141749D975AF1C675AF,-87.932603,100308.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSUZ4a3VpUTA4UkdWMlpsQmxoQmFaQSIsImkiOiI1Njk0NTkyODAxIn0.sh1wyaApW4D4JBhLCrBeGuYIXkxrNer5KbEyZZz8Bdg,0,Adzuna::API::Response::Job,43.053096,"Travel Nurse RN - Stepdown - $1,929 per week in Milwaukee, WI",5694592801,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,TravelNurseSource,"['US', 'Wisconsin', 'Milwaukee County', 'Milwaukee']","Milwaukee, Milwaukee County",Adzuna::API::Response::Location,,
"Registered Nurse (RN) | Telemetry Location: Bakersfield, CA Agency: Triage Staffing Pay: $2,420 per week Shift Information: Nights - 3 days x 12 hours Contract Duration: 16 Weeks Start Date: ASAP About the Position TravelNurseSource is working with Triage Staffing to find a qualified Telemetry RN in Bakersfield, California, 93301! Travel Nursing: Telemetry Bakersfield, CA Location: Bakersfield, CA Start Date: 4/1/2026 Shift Details: 12H Nights (12:00 AM-12:00 PM) 36 hours per week Length: 16 WE…",2026-04-09T10:31:49Z,0.0,https://www.adzuna.com/land/ad/5694592788?se=IFxkuiQ08RGV2ZlBlhBaZA&utm_medium=api&utm_source=abfa41a4&v=435AFD1A99773B43FCA12D34DDCAFFE76291566E,-119.068857,125840.0,eyJhbGciOiJIUzI1NiJ9.eyJzIjoiSUZ4a3VpUTA4UkdWMlpsQmxoQmFaQSIsImkiOiI1Njk0NTkyNzg4In0.lpAs-7kRCQqbCGs0x3ASFJ7GIhwDJVGPAAZO04wWsiQ,0,Adzuna::API::Response::Job,35.436937,"Travel Nurse RN - Telemetry - $2,420 per week in Bakersfield, CA",5694592788,Healthcare & Nursing Jobs,healthcare-nursing-jobs,Adzuna::API::Response::Category,Adzuna::API::Response::Company,TravelNurseSource,"['US', 'California', 'Kern County', 'Oildale']","Oildale, Kern County",Adzuna::API::Response::Location,,
